"AUN Number","County","IU","District Name","Grade","% Advanced/Proficient Math","% Advanced/Proficient Reading","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
105259103,"Erie",5,"UNION CITY AREA SD     ",8,31.8,54.0,4.4,27.4,33.6,34.5,12.4,41.6,23.0,23.0
105259103,"Erie",5,"UNION CITY AREA SD     ",11,41.2,56.7,13.4,27.8,30.9,27.8,18.6,38.1,22.7,20.6
105259703,"Erie",5,"WATTSBURG AREA SD      ",5,55.2,56.5,23.3,31.9,19.8,25.0,28.7,27.8,24.3,19.1
105259703,"Erie",5,"WATTSBURG AREA SD      ",8,57.3,68.3,17.8,39.5,26.4,16.3,17.1,51.2,19.4,12.4
105259703,"Erie",5,"WATTSBURG AREA SD      ",11,61.6,58.2,30.8,30.8,18.0,20.3,19.4,38.8,24.6,17.2
101260303,"Fayette",1,"ALBERT GALLATIN AREA SD",5,64.7,57.0,28.2,36.5,22.9,12.3,20.7,36.3,27.0,16.0
101260303,"Fayette",1,"ALBERT GALLATIN AREA SD",8,33.3,59.8,6.4,26.9,27.6,39.1,19.5,40.3,22.5,17.8
101260303,"Fayette",1,"ALBERT GALLATIN AREA SD",11,25.3,45.8,6.6,18.7,23.7,51.0,10.1,35.7,21.7,32.6
101260803,"Fayette",1,"BROWNSVILLE AREA SD    ",5,41.4,57.8,13.3,28.1,28.9,29.6,25.2,32.6,20.0,22.2
101260803,"Fayette",1,"BROWNSVILLE AREA SD    ",8,29.9,49.1,7.6,22.3,29.3,40.8,11.5,37.6,27.4,23.6
101260803,"Fayette",1,"BROWNSVILLE AREA SD    ",11,28.4,35.1,9.0,19.4,17.2,54.5,7.5,27.6,29.1,35.8
101261302,"Fayette",1,"CONNELLSVILLE AREA SD  ",5,43.1,53.4,15.8,27.3,24.7,32.1,21.3,32.1,22.1,24.5
101261302,"Fayette",1,"CONNELLSVILLE AREA SD  ",8,36.6,41.6,7.7,28.9,25.1,38.3,8.6,33.0,27.8,30.6
101261302,"Fayette",1,"CONNELLSVILLE AREA SD  ",11,38.5,56.8,11.4,27.1,23.9,37.5,20.2,36.6,18.6,24.7
101262903,"Fayette",1,"FRAZIER SD             ",5,75.7,75.7,44.9,30.8,14.0,10.3,46.7,29.0,17.8,6.5
101262903,"Fayette",1,"FRAZIER SD             ",8,75.0,76.1,42.0,33.0,17.0,8.0,26.1,50.0,18.2,5.7
101262903,"Fayette",1,"FRAZIER SD             ",11,56.4,69.4,27.4,29.0,19.4,24.2,32.3,37.1,12.9,17.7
101264003,"Fayette",1,"LAUREL HIGHLANDS SD    ",5,62.4,61.3,29.9,32.5,17.9,19.7,26.3,35.0,21.2,17.5
101264003,"Fayette",1,"LAUREL HIGHLANDS SD    ",8,48.7,60.9,19.9,28.8,24.4,26.9,20.5,40.4,24.4,14.7
101264003,"Fayette",1,"LAUREL HIGHLANDS SD    ",11,39.6,51.5,18.3,21.3,19.6,40.9,12.0,39.5,19.3,29.2
101268003,"Fayette",1,"UNIONTOWN AREA SD      ",5,59.6,75.0,29.2,30.4,26.9,13.5,35.4,39.6,15.0,10.0
101268003,"Fayette",1,"UNIONTOWN AREA SD      ",8,35.5,71.7,11.5,24.0,34.7,29.8,30.7,41.0,19.2,9.2
101268003,"Fayette",1,"UNIONTOWN AREA SD      ",11,47.2,63.6,18.8,28.4,20.2,32.6,17.0,46.6,17.5,18.8
106272003,"Forest",6,"FOREST AREA SD         ",5,65.3,60.9,45.7,19.6,10.9,23.9,19.6,41.3,17.4,21.7
106272003,"Forest",6,"FOREST AREA SD         ",8,46.2,70.1,14.9,31.3,29.9,23.9,14.9,55.2,11.9,17.9
106272003,"Forest",6,"FOREST AREA SD         ",11,50.0,64.8,13.0,37.0,18.5,31.5,14.8,50.0,14.8,20.4
112281302,"Franklin",12,"CHAMBERSBURG AREA SD   ",5,59.7,61.3,29.7,30.0,19.3,21.0,29.4,31.9,22.1,16.6
112281302,"Franklin",12,"CHAMBERSBURG AREA SD   ",8,50.1,62.9,15.4,34.7,22.0,27.8,21.5,41.4,18.2,18.9
112281302,"Franklin",12,"CHAMBERSBURG AREA SD   ",11,42.8,51.8,20.2,22.6,24.2,32.9,18.2,33.6,20.8,27.4
112282004,"Franklin",12,"FANNETT-METAL SD       ",5,55.0,60.0,12.5,42.5,37.5,7.5,22.5,37.5,22.5,17.5
112282004,"Franklin",12,"FANNETT-METAL SD       ",8,50.0,63.0,13.0,37.0,17.4,32.6,21.7,41.3,15.2,21.7
112282004,"Franklin",12,"FANNETT-METAL SD       ",11,27.3,36.3,6.1,21.2,33.3,39.4,12.1,24.2,27.3,36.4
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD  ",5,59.2,57.1,21.3,37.9,28.0,12.8,24.1,33.0,31.6,11.3
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD  ",8,68.4,72.3,24.6,43.8,16.5,15.2,27.7,44.6,19.2,8.5
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD  ",11,59.7,59.7,24.5,35.2,18.4,21.9,21.9,37.8,16.3,24.0
112286003,"Franklin",12,"TUSCARORA SD           ",5,67.1,61.3,34.6,32.5,16.2,16.8,28.3,33.0,23.6,15.2
112286003,"Franklin",12,"TUSCARORA SD **      ",8,65.2,71.8,21.1,44.1,14.1,20.7,31.7,40.1,16.3,11.9
112286003,"Franklin",12,"TUSCARORA SD           ",11,54.9,60.2,22.6,32.3,21.0,24.2,21.0,39.2,19.4,20.4
112289003,"Franklin",12,"WAYNESBORO AREA SD     ",5,69.8,63.6,39.2,30.6,19.7,10.5,32.3,31.3,19.5,16.9
112289003,"Franklin",12,"WAYNESBORO AREA SD     ",8,42.3,62.9,13.9,28.4,24.7,33.1,26.4,36.5,15.9,21.3
112289003,"Franklin",12,"WAYNESBORO AREA SD     ",11,38.5,57.6,14.0,24.5,23.8,37.7,16.0,41.6,17.8,24.5
111291304,"Fulton",11,"CENTRAL FULTON SD      ",5,58.6,55.7,24.3,34.3,22.9,18.6,15.7,40.0,22.9,21.4
111291304,"Fulton",11,"CENTRAL FULTON SD      ",8,52.6,66.7,10.3,42.3,30.8,16.7,20.5,46.2,21.8,11.5
111291304,"Fulton",11,"CENTRAL FULTON SD      ",11,53.4,70.7,26.7,26.7,25.3,21.3,24.0,46.7,21.3,8.0
111292304,"Fulton",11,"FORBES ROAD SD         ",5,45.2,61.9,9.5,35.7,31.0,23.8,19.0,42.9,23.8,14.3
111292304,"Fulton",11,"FORBES ROAD SD         ",8,34.2,56.1,12.2,22.0,19.5,46.3,14.6,41.5,26.8,17.1
111292304,"Fulton",11,"FORBES ROAD SD         ",11,53.4,60.0,16.7,36.7,33.3,13.3,13.3,46.7,16.7,23.3
111297504,"Fulton",11,"SOUTHERN FULTON SD     ",5,45.5,54.6,20.0,25.5,25.5,29.1,16.4,38.2,23.6,21.8
111297504,"Fulton",11,"SOUTHERN FULTON SD     ",8,44.0,55.0,8.8,35.2,25.3,30.8,13.2,41.8,25.3,19.8
111297504,"Fulton",11,"SOUTHERN FULTON SD     ",11,46.5,63.7,15.5,31.0,27.6,25.9,10.3,53.4,15.5,20.7
101301303,"Greene",1,"CARMICHAELS AREA SD    ",5,50.6,48.1,22.2,28.4,32.1,17.3,16.0,32.1,24.7,27.2
101301303,"Greene",1,"CARMICHAELS AREA SD    ",8,33.0,47.1,2.3,30.7,36.4,30.7,13.8,33.3,23.0,29.9
101301303,"Greene",1,"CARMICHAELS AREA SD    ",11,41.6,51.6,15.6,26.0,16.7,41.7,13.7,37.9,26.3,22.1
101301403,"Greene",1,"CENTRAL GREENE SD      ",5,44.1,45.1,21.0,23.1,27.2,28.7,17.4,27.7,22.1,32.8
101301403,"Greene",1,"CENTRAL GREENE SD      ",8,47.8,53.9,16.5,31.3,30.7,21.6,15.3,38.6,29.5,16.5
101301403,"Greene",1,"CENTRAL GREENE SD      ",11,45.0,48.4,17.2,27.8,23.3,31.7,11.7,36.7,27.2,24.4
101303503,"Greene",1,"JEFFERSON-MORGAN SD    ",5,35.1,40.5,5.4,29.7,25.7,39.2,13.5,27.0,27.0,32.4
101303503,"Greene",1,"JEFFERSON-MORGAN SD    ",8,34.0,49.5,3.9,30.1,32.0,34.0,8.7,40.8,24.3,26.2
101303503,"Greene",1,"JEFFERSON-MORGAN SD    ",11,45.9,45.9,26.2,19.7,18.0,36.1,14.8,31.1,23.0,31.1
101306503,"Greene",1,"SOUTHEASTERN GREENE SD ",5,44.8,50.7,16.4,28.4,37.3,17.9,16.4,34.3,26.9,22.4
101306503,"Greene",1,"SOUTHEASTERN GREENE SD ",8,11.4,49.2,1.6,9.8,26.2,62.3,4.9,44.3,13.1,37.7
101306503,"Greene",1,"SOUTHEASTERN GREENE SD ",11,42.8,65.7,11.4,31.4,14.3,42.9,14.3,51.4,20.0,14.3
101308503,"Greene",1,"WEST GREENE SD         ",5,62.3,63.8,27.5,34.8,23.2,14.5,40.6,23.2,17.4,18.8
101308503,"Greene",1,"WEST GREENE SD         ",8,38.4,49.0,9.6,28.8,38.5,23.1,9.4,39.6,24.5,26.4
101308503,"Greene",1,"WEST GREENE SD         ",11,55.6,55.6,26.4,29.2,13.9,30.6,18.1,37.5,23.6,20.8
111312503,"Huntingdon",11,"HUNTINGDON AREA SD     ",5,58.5,60.1,29.0,29.5,21.9,19.7,30.6,29.5,21.9,18.0
111312503,"Huntingdon",11,"HUNTINGDON AREA SD     ",8,57.1,73.0,17.1,40.0,28.8,14.1,25.9,47.1,18.8,8.2
111312503,"Huntingdon",11,"HUNTINGDON AREA SD     ",11,62.1,61.7,27.7,34.4,14.9,23.1,15.3,46.4,14.3,24.0
111312804,"Huntingdon",11,"JUNIATA VALLEY SD      ",5,65.0,61.7,21.7,43.3,23.3,11.7,26.7,35.0,23.3,15.0
111312804,"Huntingdon",11,"JUNIATA VALLEY SD      ",8,55.5,60.3,23.8,31.7,28.6,15.9,15.9,44.4,25.4,14.3
111312804,"Huntingdon",11,"JUNIATA VALLEY SD      ",11,42.0,47.8,21.7,20.3,26.1,31.9,7.2,40.6,26.1,26.1
111316003,"Huntingdon",11,"MOUNT UNION AREA SD    ",5,50.9,44.9,15.3,35.6,27.1,22.0,12.7,32.2,31.4,23.7
111316003,"Huntingdon",11,"MOUNT UNION AREA SD    ",8,33.6,48.7,7.1,26.5,29.2,37.2,11.5,37.2,20.4,31.0
111316003,"Huntingdon",11,"MOUNT UNION AREA SD    ",11,21.6,36.0,6.3,15.3,24.3,54.1,6.3,29.7,31.5,32.4
111317503,"Huntingdon",11,"SOUTHERN HUNTINGDON COU",5,52.2,55.8,23.4,28.8,23.4,24.3,18.9,36.9,20.7,23.4
111317503,"Huntingdon",11,"SOUTHERN HUNTINGDON COU",8,35.8,47.4,6.3,29.5,31.6,32.6,4.2,43.2,27.4,25.3
111317503,"Huntingdon",11,"SOUTHERN HUNTINGDON COU",11,24.1,33.7,2.4,21.7,31.3,44.6,7.2,26.5,32.5,33.7
128321103,"Indiana ",28,"BLAIRSVILLE-SALTSBURG S",5,60.2,52.2,24.2,36.0,18.3,21.5,25.3,26.9,22.6,25.3
128321103,"Indiana ",28,"BLAIRSVILLE-SALTSBURG S",8,60.8,64.2,24.4,36.4,24.4,14.8,23.9,40.3,18.2,17.6
128321103,"Indiana ",28,"BLAIRSVILLE-SALTSBURG S",11,57.0,59.2,24.7,32.3,13.4,29.6,21.0,38.2,20.4,20.4
128323303,"Indiana ",28,"HOMER-CENTER SD        ",5,44.9,53.8,21.8,23.1,30.8,24.4,20.5,33.3,19.2,26.9
128323303,"Indiana ",28,"HOMER-CENTER SD        ",8,35.3,51.8,7.3,28.0,13.4,51.2,25.3,26.5,25.3,22.9
128323303,"Indiana ",28,"HOMER-CENTER SD        ",11,48.7,66.2,25.7,23.0,24.3,27.0,23.0,43.2,10.8,23.0
128323703,"Indiana ",28,"INDIANA AREA SD        ",5,66.6,67.4,31.3,35.3,17.3,16.2,30.8,36.6,19.7,12.9
128323703,"Indiana ",28,"INDIANA AREA SD        ",8,67.8,77.0,34.8,33.0,13.7,18.5,42.2,34.8,9.6,13.3
128323703,"Indiana ",28,"INDIANA AREA SD        ",11,70.3,72.7,44.4,25.9,17.0,12.6,31.4,41.3,18.1,9.2
128325203,"Indiana ",28,"MARION CENTER AREA SD  ",5,60.4,52.2,31.3,29.1,16.4,23.1,20.1,32.1,25.4,22.4
128325203,"Indiana ",28,"MARION CENTER AREA SD  ",8,59.6,75.9,20.6,39.0,18.4,22.0,32.6,43.3,11.3,12.8
128325203,"Indiana ",28,"MARION CENTER AREA SD  ",11,47.5,68.6,16.1,31.4,24.8,27.7,24.1,44.5,19.7,11.7
128326303,"Indiana ",28,"PENNS MANOR AREA SD    ",5,49.3,57.5,19.2,30.1,32.9,17.8,23.3,34.2,28.8,13.7
128326303,"Indiana ",28,"PENNS MANOR AREA SD    ",8,20.0,47.5,5.0,15.0,33.8,46.3,10.0,37.5,25.0,27.5
128326303,"Indiana ",28,"PENNS MANOR AREA SD    ",11,36.1,51.8,12.0,24.1,33.7,30.1,14.5,37.3,30.1,18.1
128327303,"Indiana ",28,"PURCHASE LINE SD       ",5,68.2,66.0,37.4,30.8,14.3,17.6,41.8,24.2,17.6,16.5
128327303,"Indiana ",28,"PURCHASE LINE SD       ",8,45.0,64.2,15.6,29.4,24.8,30.3,25.7,38.5,20.2,15.6
128327303,"Indiana ",28,"PURCHASE LINE SD       ",11,34.9,49.6,8.7,26.2,37.9,27.2,14.6,35.0,31.1,19.4
128328003,"Indiana ",28,"UNITED SD              ",5,69.2,55.7,45.2,24.0,16.3,14.4,26.9,28.8,13.5,30.8
128328003,"Indiana ",28,"UNITED SD              ",8,65.1,81.2,23.6,41.5,19.8,15.1,42.5,38.7,9.4,9.4
128328003,"Indiana ",28,"UNITED SD              ",11,44.0,63.8,19.8,24.2,27.5,28.6,24.2,39.6,17.6,18.7
106330703,"Jefferson",6,"BROCKWAY AREA SD       ",5,68.2,63.5,34.1,34.1,20.0,11.8,35.3,28.2,18.8,17.6
106330703,"Jefferson",6,"BROCKWAY AREA SD       ",8,39.0,65.5,8.0,31.0,30.1,31.0,19.5,46.0,17.7,16.8
106330703,"Jefferson",6,"BROCKWAY AREA SD       ",11,57.0,66.3,19.8,37.2,23.3,19.8,14.0,52.3,25.6,8.1
106330803,"Jefferson",6,"BROOKVILLE AREA SD     ",5,65.3,62.6,27.2,38.1,19.0,15.6,29.3,33.3,17.0,20.4
106330803,"Jefferson",6,"BROOKVILLE AREA SD     ",8,40.7,60.5,9.3,31.4,29.7,29.7,22.7,37.8,24.4,15.1
106330803,"Jefferson",6,"BROOKVILLE AREA SD     ",11,50.4,67.2,16.1,34.3,23.8,25.9,18.9,48.3,18.2,14.7
106333407,"Jefferson",6,"JEFFERSON CO-DUBOIS AVT",11,15.1,28.5,1.6,13.5,19.8,65.1,6.3,22.2,24.6,46.8
106338003,"Jefferson",6,"PUNXSUTAWNEY AREA SD   ",5,60.8,56.4,27.0,33.8,20.1,19.1,24.0,32.4,19.6,24.0
106338003,"Jefferson",6,"PUNXSUTAWNEY AREA SD   ",8,50.6,63.9,14.5,36.1,22.5,26.9,19.7,44.2,17.3,18.9
106338003,"Jefferson",6,"PUNXSUTAWNEY AREA SD   ",11,56.8,58.8,25.1,31.7,26.1,17.1,16.6,42.2,23.6,17.6
111343603,"Juniata",11,"JUNIATA COUNTY SD      ",5,52.1,59.9,24.2,27.9,27.5,20.5,27.5,32.4,21.3,18.9
111343603,"Juniata",11,"JUNIATA COUNTY SD      ",8,47.0,59.6,13.5,33.5,20.4,32.6,19.6,40.0,24.3,16.1
111343603,"Juniata",11,"JUNIATA COUNTY SD      ",11,44.5,60.2,15.6,28.9,21.9,33.6,17.6,42.6,18.8,21.1
119000000,"Lackawanna",19,"NORTHEASTERN EDUC. IU 1",5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
119000000,"Lackawanna",19,"NORTHEASTERN EDUC. IU 1",8,0.0,17.6,0.0,0.0,5.9,94.1,0.0,17.6,17.6,64.7
119000000,"Lackawanna",19,"NORTHEASTERN EDUC. IU 1",11,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
119350001,"Lackawanna",19,"FELL CS                ",5,85.7,85.7,14.3,71.4,0.0,14.3,14.3,71.4,14.3,0.0
119350303,"Lackawanna",19,"ABINGTON HEIGHTS SD    ",5,76.7,69.8,44.8,31.9,16.9,6.5,31.9,37.9,17.7,12.5
119350303,"Lackawanna",19,"ABINGTON HEIGHTS SD    ",8,76.5,82.7,30.0,46.5,15.2,8.4,45.5,37.2,10.6,6.7
119350303,"Lackawanna",19,"ABINGTON HEIGHTS SD    ",11,53.7,69.3,26.2,27.5,21.2,25.2,26.1,43.2,19.1,11.6
119351303,"Lackawanna",19,"CARBONDALE AREA SD     ",5,59.3,59.3,33.7,25.6,17.4,23.3,33.7,25.6,18.6,22.1
119351303,"Lackawanna",19,"CARBONDALE AREA SD     ",8,41.6,59.8,20.4,21.2,25.5,32.8,22.6,37.2,19.0,21.2
119351303,"Lackawanna",19,"CARBONDALE AREA SD     ",11,36.4,55.3,10.0,26.4,22.7,40.9,10.7,44.6,30.4,14.3
119352203,"Lackawanna",19,"DUNMORE SD             ",5,56.8,72.5,26.4,30.4,28.0,15.2,29.0,43.5,16.1,11.3
119352203,"Lackawanna",19,"DUNMORE SD             ",8,49.3,68.9,17.2,32.1,30.6,20.1,30.4,38.5,14.8,16.3
119352203,"Lackawanna",19,"DUNMORE SD             ",11,63.3,69.5,30.5,32.8,25.8,10.9,20.3,49.2,18.8,11.7
119353010,"Lackawanna",19,"NORTHEAST CHARTER SCHOO",8,20.0,40.0,0.0,20.0,80.0,0.0,0.0,40.0,40.0,20.0
119353010,"Lackawanna",19,"NORTHEAST CHARTER SCHOO",11,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,20.0,80.0
119354603,"Lackawanna",19,"LAKELAND SD            ",5,64.4,71.7,24.6,39.8,21.2,14.4,31.7,40.0,17.5,10.8
119354603,"Lackawanna",19,"LAKELAND SD            ",8,54.8,70.1,15.3,39.5,26.6,18.5,26.6,43.5,19.4,10.5
119354603,"Lackawanna",19,"LAKELAND SD            ",11,32.6,54.7,9.4,23.2,29.0,38.4,13.7,41.0,21.6,23.7
119355503,"Lackawanna",19,"MID VALLEY SD          ",5,79.8,64.7,48.7,31.1,10.1,10.1,35.3,29.4,21.8,13.4
119355503,"Lackawanna",19,"MID VALLEY SD          ",8,44.5,59.9,16.8,27.7,31.1,24.4,23.0,36.9,22.1,18.0
119355503,"Lackawanna",19,"MID VALLEY SD          ",11,51.9,59.2,20.4,31.5,24.1,24.1,15.7,43.5,18.5,22.2
119356503,"Lackawanna",19,"NORTH POCONO SD        ",5,57.1,66.3,24.9,32.2,22.7,20.2,27.4,38.9,19.7,14.1
119356503,"Lackawanna",19,"NORTH POCONO SD        ",8,64.9,74.9,23.3,41.6,18.7,16.4,30.4,44.5,17.1,8.0
119356503,"Lackawanna",19,"NORTH POCONO SD        ",11,57.2,61.1,26.7,30.5,19.5,23.3,20.8,40.3,22.0,16.9
119356603,"Lackawanna",19,"OLD FORGE SD           ",5,46.8,38.7,14.5,32.3,22.6,30.6,12.9,25.8,29.0,32.3
119356603,"Lackawanna",19,"OLD FORGE SD           ",8,27.0,59.7,3.5,23.5,36.5,36.5,14.9,44.8,27.6,12.6
119356603,"Lackawanna",19,"OLD FORGE SD           ",11,22.1,41.4,5.9,16.2,35.3,42.6,4.3,37.1,31.4,27.1
119357003,"Lackawanna",19,"RIVERSIDE  SD          ",5,65.2,58.7,38.0,27.2,25.0,9.8,22.8,35.9,30.4,10.9
119357003,"Lackawanna",19,"RIVERSIDE  SD          ",8,30.3,57.5,8.3,22.0,33.3,36.4,13.6,43.9,22.7,19.7
119357003,"Lackawanna",19,"RIVERSIDE  SD          ",11,36.6,53.8,21.2,15.4,26.9,36.5,19.2,34.6,24.0,22.1
119357402,"Lackawanna",19,"SCRANTON SD            ",5,59.3,62.1,27.1,32.2,25.1,15.7,27.6,34.5,22.4,15.5
119357402,"Lackawanna",19,"SCRANTON SD            ",8,42.7,59.2,15.0,27.7,28.8,28.5,20.6,38.6,19.5,21.2
119357402,"Lackawanna",19,"SCRANTON SD            ",11,41.0,59.7,19.7,21.3,23.3,35.7,20.0,39.7,22.3,18.0
119358403,"Lackawanna",19,"VALLEY VIEW SD         ",5,56.6,58.1,17.7,38.9,22.2,21.2,17.2,40.9,24.2,17.7
119358403,"Lackawanna",19,"VALLEY VIEW SD         ",8,46.5,65.7,8.5,38.0,33.8,19.7,18.3,47.4,23.5,10.8
119358403,"Lackawanna",19,"VALLEY VIEW SD         ",11,48.4,61.0,26.4,22.0,24.2,27.5,19.8,41.2,17.6,21.4
113000000,"Lancaster",13,"LANCASTER-LEBANON IU 13",5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
113000000,"Lancaster",13,"LANCASTER-LEBANON IU 13",8,6.3,11.1,0.0,6.3,0.0,93.8,0.0,11.1,11.1,77.8
113000000,"Lancaster",13,"LANCASTER-LEBANON IU 13",11,0.0,0.0,0.0,0.0,4.8,95.2,0.0,0.0,9.5,90.5
113361303,"Lancaster",13,"COCALICO SD            ",5,71.0,74.2,33.7,37.3,15.3,13.7,34.0,40.2,13.7,12.1
113361303,"Lancaster",13,"COCALICO SD            ",8,60.2,72.4,21.9,38.3,21.9,18.0,26.7,45.7,14.1,13.5
113361303,"Lancaster",13,"COCALICO SD            ",11,55.7,53.3,26.9,28.8,22.2,22.2,17.0,36.3,24.5,22.2
113361503,"Lancaster",13,"COLUMBIA BOROUGH SD    ",5,62.8,56.9,20.6,42.2,24.5,12.7,21.6,35.3,30.4,12.7
113361503,"Lancaster",13,"COLUMBIA BOROUGH SD    ",8,23.0,39.3,3.3,19.7,25.4,51.6,9.8,29.5,25.4,35.2
113361503,"Lancaster",13,"COLUMBIA BOROUGH SD    ",11,17.6,28.3,3.5,14.1,23.5,58.8,7.1,21.2,23.5,48.2
113361703,"Lancaster",13,"CONESTOGA VALLEY SD    ",5,70.7,72.9,36.3,34.4,15.4,13.9,35.9,37.0,16.5,10.6
113361703,"Lancaster",13,"CONESTOGA VALLEY SD    ",8,60.7,73.3,18.9,41.8,19.2,20.1,28.6,44.7,16.7,10.0
113361703,"Lancaster",13,"CONESTOGA VALLEY SD    ",11,66.6,72.0,29.0,37.6,19.0,14.3,22.9,49.1,17.2,10.8
113362203,"Lancaster",13,"DONEGAL SD             ",5,62.7,68.3,34.1,28.6,23.1,14.3,36.1,32.2,16.9,14.8
113362203,"Lancaster",13,"DONEGAL SD             ",8,55.1,62.0,19.3,35.8,22.5,22.5,19.8,42.2,23.0,15.0
113362203,"Lancaster",13,"DONEGAL SD             ",11,51.0,61.6,18.9,32.1,23.3,25.8,20.1,41.5,21.4,17.0
113362303,"Lancaster",13,"EASTERN LANCASTER CO SD",5,74.3,67.8,39.8,34.5,17.8,8.0,31.8,36.0,19.7,12.5
113362303,"Lancaster",13,"EASTERN LANCASTER CO SD",8,61.8,72.6,27.7,34.1,19.9,18.4,35.6,37.0,14.8,12.6
113362303,"Lancaster",13,"EASTERN LANCASTER CO SD",11,57.7,67.6,29.8,27.9,18.9,23.4,22.3,45.3,20.0,12.5
113362403,"Lancaster",13,"ELIZABETHTOWN AREA SD  ",5,60.2,62.2,27.0,33.2,24.2,15.6,29.9,32.3,22.6,15.3
113362403,"Lancaster",13,"ELIZABETHTOWN AREA SD  ",8,60.1,75.1,27.7,32.4,22.3,17.6,35.5,39.6,13.2,11.7
113362403,"Lancaster",13,"ELIZABETHTOWN AREA SD  ",11,58.8,66.9,26.8,32.0,20.3,21.0,24.3,42.6,17.6,15.5
113362603,"Lancaster",13,"EPHRATA AREA SD        ",5,57.2,64.2,27.7,29.5,26.7,16.1,24.2,40.0,17.9,17.9
113362603,"Lancaster",13,"EPHRATA AREA SD        ",8,53.5,65.3,18.5,35.0,23.1,23.4,23.1,42.2,19.5,15.2
113362603,"Lancaster",13,"EPHRATA AREA SD        ",11,61.7,65.7,34.9,26.8,20.9,17.4,24.3,41.4,17.4,16.8
113362940,"Lancaster",13,"LA ACADEMIA CS         ",8,0.0,12.5,0.0,0.0,50.0,50.0,0.0,12.5,75.0,12.5
113362940,"Lancaster",13,"LA ACADEMIA CS         ",11,0.0,0.0,0.0,0.0,14.3,85.7,0.0,0.0,0.0,100.0
113363103,"Lancaster",13,"HEMPFIELD  SD          ",5,68.7,74.0,35.8,32.9,17.6,13.7,39.1,34.9,14.9,11.1
113363103,"Lancaster",13,"HEMPFIELD  SD          ",8,72.0,74.6,34.3,37.7,14.8,13.2,32.8,41.8,15.1,10.3
113363103,"Lancaster",13,"HEMPFIELD  SD          ",11,71.9,72.7,43.2,28.7,12.8,15.3,29.2,43.5,14.5,12.8
113363603,"Lancaster",13,"LAMPETER-STRASBURG SD  ",5,59.4,79.0,29.5,29.9,26.7,13.9,34.9,44.1,13.9,7.1
113363603,"Lancaster",13,"LAMPETER-STRASBURG SD  ",8,72.9,81.7,32.9,40.0,17.1,10.0,35.4,46.3,12.1,6.3
113363603,"Lancaster",13,"LAMPETER-STRASBURG SD  ",11,65.6,72.5,41.2,24.4,17.2,17.2,26.7,45.8,15.9,11.6
113364002,"Lancaster",13,"LANCASTER SD           ",5,47.4,37.0,18.6,28.8,24.7,27.8,10.7,26.3,27.7,35.3
113364002,"Lancaster",13,"LANCASTER SD           ",8,23.6,35.5,5.9,17.7,23.2,53.3,8.4,27.1,26.0,38.5
113364002,"Lancaster",13,"LANCASTER SD           ",11,20.4,34.5,5.3,15.1,19.1,60.5,8.0,26.5,21.5,44.0
113364403,"Lancaster",13,"MANHEIM CENTRAL SD     ",5,67.6,68.6,36.5,31.1,18.3,14.2,35.9,32.7,18.2,13.2
113364403,"Lancaster",13,"MANHEIM CENTRAL SD     ",8,59.1,64.4,25.2,33.9,21.7,19.1,24.8,39.6,20.9,14.8
113364403,"Lancaster",13,"MANHEIM CENTRAL SD     ",11,55.1,61.5,23.9,31.2,25.1,19.8,15.8,45.7,24.7,13.8
113364503,"Lancaster",13,"MANHEIM TOWNSHIP SD    ",5,72.7,77.6,34.9,37.8,15.9,11.4,39.5,38.1,15.1,7.3
113364503,"Lancaster",13,"MANHEIM TOWNSHIP SD    ",8,75.1,81.9,32.9,42.2,14.6,10.3,39.7,42.2,12.6,5.5
113364503,"Lancaster",13,"MANHEIM TOWNSHIP SD    ",11,71.7,74.8,48.8,22.9,10.8,17.5,34.4,40.4,10.5,14.7
113365203,"Lancaster",13,"PENN MANOR SD          ",5,63.3,65.2,32.2,31.1,22.7,14.0,30.5,34.7,20.7,14.0
113365203,"Lancaster",13,"PENN MANOR SD          ",8,63.2,79.0,30.8,32.4,21.5,15.4,39.3,39.7,13.8,7.2
113365203,"Lancaster",13,"PENN MANOR SD          ",11,61.0,64.3,30.1,30.9,22.8,16.2,20.6,43.7,21.4,14.2
113365303,"Lancaster",13,"PEQUEA VALLEY SD       ",5,65.3,69.5,27.0,38.3,16.3,18.4,34.0,35.5,15.6,14.9
113365303,"Lancaster",13,"PEQUEA VALLEY SD       ",8,56.2,69.9,17.6,38.6,15.0,28.8,30.7,39.2,15.7,14.4
113365303,"Lancaster",13,"PEQUEA VALLEY SD       ",11,62.8,75.2,29.7,33.1,22.1,15.2,33.1,42.1,12.4,12.4
113367003,"Lancaster",13,"SOLANCO SD             ",5,76.0,79.2,43.4,32.6,15.2,8.9,48.6,30.6,14.5,6.3
