,The 2012 PSSA Science - District Proficiency Results by Grade Level*,,,,,,,,,
,*Full Academic Year Students; No PASA/PSSA-M Scores. Percentages were rounded to the nearest one-tenth. Proficiency percentages may not add up to 100 due to rounding.,,,,,,,,,
,,,,,,,,,,
AUN,County,IU Number,District,Grade,Group,Number Scored Science,% Advanced Science,% Proficient Science,% Basic Science,% Below Basic Science
103028833,Allegheny,3,STEEL VALLEY SD,11,All Students,132,6.8,15.2,59.1,18.9
103028853,Allegheny,3,STO-ROX SD,4,All Students,95,8.4,33.7,30.5,27.4
103028853,Allegheny,3,STO-ROX SD,8,All Students,79,7.6,22.8,19.0,50.6
103028853,Allegheny,3,STO-ROX SD,11,All Students,74,1.4,5.4,48.6,44.6
103029203,Allegheny,3,UPPER SAINT CLAIR SD,4,All Students,302,67.9,29.8,1.3,1.0
103029203,Allegheny,3,UPPER SAINT CLAIR SD,8,All Students,294,52.7,38.1,7.8,1.4
103029203,Allegheny,3,UPPER SAINT CLAIR SD,11,All Students,347,31.4,42.9,24.2,1.4
103029403,Allegheny,3,WEST ALLEGHENY SD,4,All Students,217,55.3,38.7,5.1,0.9
103029403,Allegheny,3,WEST ALLEGHENY SD,8,All Students,247,26.3,49.4,17.4,6.9
103029403,Allegheny,3,WEST ALLEGHENY SD,11,All Students,241,15.8,32.0,41.5,10.8
103029553,Allegheny,3,WEST JEFFERSON HILLS SD,4,All Students,212,57.1,34.9,7.5,0.5
103029553,Allegheny,3,WEST JEFFERSON HILLS SD,8,All Students,230,29.1,45.7,19.1,6.1
103029553,Allegheny,3,WEST JEFFERSON HILLS SD,11,All Students,213,18.8,35.2,40.4,5.6
103029603,Allegheny,3,WEST MIFFLIN AREA SD,4,All Students,190,26.8,48.4,17.9,6.8
103029603,Allegheny,3,WEST MIFFLIN AREA SD,8,All Students,201,13.4,26.9,28.4,31.3
103029603,Allegheny,3,WEST MIFFLIN AREA SD,11,All Students,225,9.3,15.6,48.0,27.1
103029803,Allegheny,3,WILKINSBURG BOROUGH SD,4,All Students,97,15.5,45.4,23.7,15.5
103029803,Allegheny,3,WILKINSBURG BOROUGH SD,8,All Students,66,0.0,7.6,15.2,77.3
103029803,Allegheny,3,WILKINSBURG BOROUGH SD,11,All Students,42,0.0,0.0,52.4,47.6
103029902,Allegheny,3,WOODLAND HILLS SD,4,All Students,257,26.1,48.6,17.1,8.2
103029902,Allegheny,3,WOODLAND HILLS SD,8,All Students,262,11.1,20.6,19.8,48.5
103029902,Allegheny,3,WOODLAND HILLS SD,11,All Students,240,5.8,11.3,50.4,32.5
128030603,Armstrong,28,APOLLO-RIDGE SD,4,All Students,94,38.3,46.8,12.8,2.1
128030603,Armstrong,28,APOLLO-RIDGE SD,8,All Students,114,17.5,49.1,26.3,7.0
128030603,Armstrong,28,APOLLO-RIDGE SD,11,All Students,117,5.1,23.9,50.4,20.5
128030852,Armstrong,28,ARMSTRONG SD,4,All Students,393,47.1,40.5,10.2,2.3
128030852,Armstrong,28,ARMSTRONG SD,8,All Students,402,12.9,45.0,23.1,18.9
128030852,Armstrong,28,ARMSTRONG SD,11,All Students,415,11.8,26.7,48.9,12.5
128033053,Armstrong,28,FREEPORT AREA SD,4,All Students,129,53.5,36.4,8.5,1.6
128033053,Armstrong,28,FREEPORT AREA SD,8,All Students,153,35.3,45.1,17.6,2.0
128033053,Armstrong,28,FREEPORT AREA SD,11,All Students,138,13.0,29.0,49.3,8.7
128034503,Armstrong,28,LEECHBURG AREA SD,4,All Students,68,42.6,39.7,10.3,7.4
128034503,Armstrong,28,LEECHBURG AREA SD,8,All Students,60,26.7,40.0,21.7,11.7
128034503,Armstrong,28,LEECHBURG AREA SD,11,All Students,54,3.7,46.3,44.4,5.6
127040503,Beaver,27,ALIQUIPPA SD,4,All Students,73,24.7,45.2,12.3,17.8
127040503,Beaver,27,ALIQUIPPA SD,8,All Students,75,2.7,9.3,25.3,62.7
127040503,Beaver,27,ALIQUIPPA SD,11,All Students,67,1.5,3.0,34.3,61.2
127040703,Beaver,27,AMBRIDGE AREA SD,4,All Students,236,54.2,32.6,7.2,5.9
127040703,Beaver,27,AMBRIDGE AREA SD,8,All Students,187,20.3,34.8,22.5,22.5
127040703,Beaver,27,AMBRIDGE AREA SD,11,All Students,157,11.5,22.3,45.2,21.0
127041203,Beaver,27,BEAVER AREA SD,4,All Students,130,60.0,36.2,2.3,1.5
127041203,Beaver,27,BEAVER AREA SD,8,All Students,145,29.0,51.7,10.3,9.0
127041203,Beaver,27,BEAVER AREA SD,11,All Students,162,20.4,35.8,38.3,5.6
127041503,Beaver,27,BIG BEAVER FALLS AREA SD,4,All Students,128,43.8,39.8,13.3,3.1
127041503,Beaver,27,BIG BEAVER FALLS AREA SD,8,All Students,104,19.2,38.5,17.3,25.0
127041503,Beaver,27,BIG BEAVER FALLS AREA SD,11,All Students,99,4.0,12.1,49.5,34.3
127041603,Beaver,27,BLACKHAWK SD,4,All Students,187,54.5,39.6,4.8,1.1
127041603,Beaver,27,BLACKHAWK SD,8,All Students,204,22.1,51.0,17.2,9.8
127041603,Beaver,27,BLACKHAWK SD,11,All Students,203,12.8,19.2,52.7,15.3
127042003,Beaver,27,CENTRAL VALLEY SD,4,All Students,178,61.8,32.0,4.5,1.7
127042003,Beaver,27,CENTRAL VALLEY SD,8,All Students,197,20.8,33.0,23.9,22.3
127042003,Beaver,27,CENTRAL VALLEY SD,11,All Students,182,9.3,33.0,45.1,12.6
127042853,Beaver,27,FREEDOM AREA SD,4,All Students,105,37.1,56.2,4.8,1.9
127042853,Beaver,27,FREEDOM AREA SD,8,All Students,118,25.4,46.6,13.6,14.4
127042853,Beaver,27,FREEDOM AREA SD,11,All Students,95,13.7,42.1,32.6,11.6
127044103,Beaver,27,HOPEWELL AREA SD,4,All Students,175,44.6,45.1,8.0,2.3
127044103,Beaver,27,HOPEWELL AREA SD,8,All Students,195,30.3,31.3,23.1,15.4
127044103,Beaver,27,HOPEWELL AREA SD,11,All Students,221,18.1,33.5,38.5,10.0
127045303,Beaver,27,MIDLAND BOROUGH SD,4,All Students,36,27.8,50.0,19.4,2.8
127045303,Beaver,27,MIDLAND BOROUGH SD,8,All Students,30,46.7,30.0,20.0,3.3
127045653,Beaver,27,NEW BRIGHTON AREA SD,4,All Students,118,57.6,33.9,6.8,1.7
127045653,Beaver,27,NEW BRIGHTON AREA SD,8,All Students,120,20.8,40.0,21.7,17.5
127045653,Beaver,27,NEW BRIGHTON AREA SD,11,All Students,116,12.1,27.6,45.7,14.7
127045853,Beaver,27,RIVERSIDE BEAVER COUNTY SD,4,All Students,117,38.5,51.3,7.7,2.6
127045853,Beaver,27,RIVERSIDE BEAVER COUNTY SD,8,All Students,98,26.5,43.9,18.4,11.2
127045853,Beaver,27,RIVERSIDE BEAVER COUNTY SD,11,All Students,139,11.5,28.8,46.0,13.7
127046903,Beaver,27,ROCHESTER AREA SD,4,All Students,57,35.1,47.4,15.8,1.8
127046903,Beaver,27,ROCHESTER AREA SD,8,All Students,49,12.2,28.6,20.4,38.8
127046903,Beaver,27,ROCHESTER AREA SD,11,All Students,64,0.0,26.6,56.3,17.2
127047404,Beaver,27,SOUTH SIDE AREA SD,4,All Students,88,38.6,53.4,8.0,0.0
127047404,Beaver,27,SOUTH SIDE AREA SD,8,All Students,88,30.7,40.9,15.9,12.5
127047404,Beaver,27,SOUTH SIDE AREA SD,11,All Students,85,11.8,36.5,47.1,4.7
127049303,Beaver,27,WESTERN BEAVER COUNTY SD,4,All Students,48,83.3,12.5,2.1,2.1
127049303,Beaver,27,WESTERN BEAVER COUNTY SD,8,All Students,61,18.0,50.8,16.4,14.8
127049303,Beaver,27,WESTERN BEAVER COUNTY SD,11,All Students,58,8.6,29.3,36.2,25.9
108051003,Bedford,8,BEDFORD AREA SD,4,All Students,143,32.9,50.3,12.6,4.2
108051003,Bedford,8,BEDFORD AREA SD,8,All Students,163,38.7,35.6,14.7,11.0
108051003,Bedford,8,BEDFORD AREA SD,11,All Students,151,19.2,29.1,41.7,9.9
108051503,Bedford,8,CHESTNUT RIDGE SD,4,All Students,116,53.4,37.1,8.6,0.9
108051503,Bedford,8,CHESTNUT RIDGE SD,8,All Students,117,17.1,38.5,25.6,18.8
108051503,Bedford,8,CHESTNUT RIDGE SD,11,All Students,101,12.9,36.6,48.5,2.0
108053003,Bedford,8,EVERETT AREA SD,4,All Students,93,33.3,53.8,10.8,2.2
108053003,Bedford,8,EVERETT AREA SD,8,All Students,110,15.5,36.4,25.5,22.7
108053003,Bedford,8,EVERETT AREA SD,11,All Students,101,13.9,26.7,51.5,7.9
108056004,Bedford,8,NORTHERN BEDFORD COUNTY SD,4,All Students,71,70.4,25.4,4.2,0.0
108056004,Bedford,8,NORTHERN BEDFORD COUNTY SD,8,All Students,91,23.1,41.8,19.8,15.4
108056004,Bedford,8,NORTHERN BEDFORD COUNTY SD,11,All Students,86,17.4,45.3,31.4,5.8
108058003,Bedford,8,TUSSEY MOUNTAIN SD,4,All Students,73,63.0,35.6,1.4,0.0
108058003,Bedford,8,TUSSEY MOUNTAIN SD,8,All Students,61,23.0,42.6,23.0,11.5
108058003,Bedford,8,TUSSEY MOUNTAIN SD,11,All Students,84,16.7,21.4,48.8,13.1
114060503,Berks,14,ANTIETAM SD,4,All Students,69,52.2,33.3,5.8,8.7
114060503,Berks,14,ANTIETAM SD,8,All Students,61,19.7,37.7,29.5,13.1
114060503,Berks,14,ANTIETAM SD,11,All Students,59,13.6,32.2,39.0,15.3
114060753,Berks,14,BOYERTOWN AREA SD,4,All Students,485,60.2,36.3,3.1,0.4
114060753,Berks,14,BOYERTOWN AREA SD,8,All Students,490,34.5,44.3,13.9,7.3
114060753,Berks,14,BOYERTOWN AREA SD,11,All Students,522,16.7,35.2,41.2,6.9
114060853,Berks,14,BRANDYWINE HEIGHTS AREA SD,4,All Students,116,50.9,39.7,6.9,2.6
114060853,Berks,14,BRANDYWINE HEIGHTS AREA SD,8,All Students,139,38.8,38.8,16.5,5.8
114060853,Berks,14,BRANDYWINE HEIGHTS AREA SD,11,All Students,123,22.8,43.1,30.1,4.1
114061103,Berks,14,CONRAD WEISER AREA SD,4,All Students,216,44.0,44.4,10.6,0.9
114061103,Berks,14,CONRAD WEISER AREA SD,8,All Students,230,17.0,36.1,27.4,19.6
114061103,Berks,14,CONRAD WEISER AREA SD,11,All Students,211,14.2,33.2,41.2,11.4
114061503,Berks,14,DANIEL BOONE AREA SD,4,All Students,282,52.5,38.7,6.4,2.5
114061503,Berks,14,DANIEL BOONE AREA SD,8,All Students,286,32.9,38.1,18.5,10.5
114061503,Berks,14,DANIEL BOONE AREA SD,11,All Students,252,12.7,33.3,48.0,6.0
114062003,Berks,14,EXETER TOWNSHIP SD,4,All Students,314,50.3,39.5,8.6,1.6
114062003,Berks,14,EXETER TOWNSHIP SD,8,All Students,324,26.2,47.8,17.6,8.3
114062003,Berks,14,EXETER TOWNSHIP SD,11,All Students,301,15.0,35.5,42.5,7.0
114062503,Berks,14,FLEETWOOD AREA SD,4,All Students,210,45.2,45.7,5.2,3.8
114062503,Berks,14,FLEETWOOD AREA SD,8,All Students,221,24.9,41.2,22.6,11.3
114062503,Berks,14,FLEETWOOD AREA SD,11,All Students,186,16.1,38.2,41.9,3.8
114063003,Berks,14,GOVERNOR MIFFLIN SD,4,All Students,291,55.7,33.3,9.3,1.7
114063003,Berks,14,GOVERNOR MIFFLIN SD,8,All Students,306,28.1,44.1,16.7,11.1
114063003,Berks,14,GOVERNOR MIFFLIN SD,11,All Students,328,11.3,34.8,42.4,11.6
114063503,Berks,14,HAMBURG AREA SD,4,All Students,171,56.1,30.4,11.7,1.8
114063503,Berks,14,HAMBURG AREA SD,8,All Students,179,29.1,41.9,16.8,12.3
114063503,Berks,14,HAMBURG AREA SD,11,All Students,189,10.6,34.9,46.6,7.9
114064003,Berks,14,KUTZTOWN AREA SD,4,All Students,101,64.4,31.7,3.0,1.0
114064003,Berks,14,KUTZTOWN AREA SD,8,All Students,106,25.5,46.2,18.9,9.4
114064003,Berks,14,KUTZTOWN AREA SD,11,All Students,128,18.8,35.2,38.3,7.8
114065503,Berks,14,MUHLENBERG SD,4,All Students,250,38.0,39.2,18.8,4.0
114065503,Berks,14,MUHLENBERG SD,8,All Students,270,7.0,38.1,29.3,25.6
114065503,Berks,14,MUHLENBERG SD,11,All Students,244,7.0,24.6,51.2,17.2
114066503,Berks,14,OLEY VALLEY SD,4,All Students,126,49.2,48.4,2.4,0.0
114066503,Berks,14,OLEY VALLEY SD,8,All Students,115,44.3,35.7,13.9,6.1
114066503,Berks,14,OLEY VALLEY SD,11,All Students,139,18.7,36.7,38.1,6.5
114067002,Berks,14,READING SD,4,All Students,1266,14.8,47.2,26.7,11.3
114067002,Berks,14,READING SD,8,All Students,1127,3.7,19.8,28.1,48.4
114067002,Berks,14,READING SD,11,All Students,557,1.4,6.6,46.9,45.1
114067503,Berks,14,SCHUYLKILL VALLEY SD,4,All Students,125,38.4,53.6,6.4,1.6
114067503,Berks,14,SCHUYLKILL VALLEY SD,8,All Students,145,29.7,44.1,15.9,10.3
114067503,Berks,14,SCHUYLKILL VALLEY SD,11,All Students,153,24.2,31.4,35.9,8.5
114068003,Berks,14,TULPEHOCKEN AREA SD,4,All Students,102,60.8,27.5,8.8,2.9
114068003,Berks,14,TULPEHOCKEN AREA SD,8,All Students,118,35.6,31.4,16.9,16.1
114068003,Berks,14,TULPEHOCKEN AREA SD,11,All Students,118,6.8,34.7,44.9,13.6
114068103,Berks,14,TWIN VALLEY SD,4,All Students,267,52.4,41.2,5.6,0.7
114068103,Berks,14,TWIN VALLEY SD,8,All Students,218,25.7,50.0,14.7,9.6
114068103,Berks,14,TWIN VALLEY SD,11,All Students,228,18.4,36.8,42.1,2.6
114069103,Berks,14,WILSON SD,4,All Students,438,61.2,33.3,4.6,0.9
114069103,Berks,14,WILSON SD,8,All Students,417,28.5,42.7,17.3,11.5
114069103,Berks,14,WILSON SD,11,All Students,425,18.8,32.9,39.5,8.7
114069353,Berks,14,WYOMISSING AREA SD,4,All Students,142,59.9,26.8,9.9,3.5
114069353,Berks,14,WYOMISSING AREA SD,8,All Students,129,29.5,34.1,25.6,10.9
114069353,Berks,14,WYOMISSING AREA SD,11,All Students,154,27.3,28.6,36.4,7.8
108070502,Blair,8,ALTOONA AREA SD,4,All Students,577,40.7,44.7,10.4,4.2
108070502,Blair,8,ALTOONA AREA SD,8,All Students,528,24.2,38.8,20.3,16.7
108070502,Blair,8,ALTOONA AREA SD,11,All Students,463,17.9,30.5,41.5,10.2
