"The 2008 PSSA Writing District Level Proficiency Results by Grade and District Total (Full Academic Year)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Groups that have less than 10 students assessed are noted by an asterisk (*). Performance level totals may not add up to 100 due to rounding. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"District total may include data from those grades that are represented by an asterisk.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AUN","County","IU Number","District Name","Grade","Number Scored Writing","% Advanced","% Proficient","% Basic","% Below Basic","Number Scored Writing                IEP","% Advanced IEP","% Proficient IEP","% Basic              IEP","% Below Basic             IEP","Number Scored Writing                ELL","% Advanced ELL","% Proficient ELL","% Basic             ELL","% Below Basic              ELL","Number Scored Writing Title I","% Advanced Title I","% Proficient Title I","% Basic             Title I","% Below Basic            Title I","Number Scored Writing Migrant","% Advanced Migrant","% Proficient Migrant","% Basic Migrant","% Below Basic Migrant","Number Scored Writing Econ. Disadv.","% Advanced Econ. Disadv.","% Proficient Econ. Disadv.","% Basic Econ. Disadv.","% Below Basic Econ. Disadv.","Number Scored Writing Male","% Advanced Male","% Proficient Male","% Basic              Male","% Below Basic             Male","Number Scored Writing Female","% Advanced Female","% Proficient Female","% Basic Female","% Below Basic Female","Number Scored Writing Title III","% Advanced Title III","% Proficient Title III","% Basic                 Title III","% Below Basic             Title III","Number Scored Writing  White","% Advanced  White","% Proficient  White","% Basic  White","% Below Basic  White","Number Scored Writing  Black","% Advanced  Black","% Proficient  Black","% Basic  Black","% Below Basic  Black","Number Scored Writing  Hispanic","% Advanced  Hispanic","% Proficient  Hispanic","% Basic  Hispanic","% Below Basic  Hispanic","Number Scored Writing  Asian","% Advanced  Asian","% Proficient  Asian","% Basic Asian","% Below Basic  Asian","Number Scored Writing  Native American","% Advanced  Native American","% Proficient  Native American","% Basic  Native American","% Below Basic  Native American","Number Scored Writing  Multi-ethnic","% Advanced  Multi-ethnic","% Proficient  Multi-ethnic","% Basic  Multi-ethnic","% Below Basic      Multi-ethnic"
124157802,"Chester                         ",24,"TREDYFFRIN-EASTTOWN SD",5,473,8.5,64.5,26.6,0.4,72,2.8,40.3,54.2,2.8,5,"*","*","*","*",16,0.0,37.5,56.3,6.3,0,"*","*","*","*",13,0.0,30.8,61.5,7.7,227,4.0,62.6,32.6,0.9,246,12.6,66.3,21.1,0.0,5,"*","*","*","*",391,7.4,66.5,25.8,0.3,22,0.0,31.8,63.6,4.5,7,"*","*","*","*",52,21.2,63.5,15.4,0.0,0,"*","*","*","*",1,"*","*","*","*"
124157802,"Chester                         ",24,"TREDYFFRIN-EASTTOWN SD",8,465,4.5,89.5,6.0,0.0,55,0.0,74.5,25.5,0.0,4,"*","*","*","*",45,0.0,64.4,35.6,0.0,0,"*","*","*","*",10,0.0,60.0,40.0,0.0,257,3.5,87.9,8.6,0.0,208,5.8,91.3,2.9,0.0,4,"*","*","*","*",392,4.3,90.8,4.8,0.0,17,0.0,70.6,29.4,0.0,7,"*","*","*","*",46,6.5,89.1,4.3,0.0,1,"*","*","*","*",2,"*","*","*","*"
124157802,"Chester                         ",24,"TREDYFFRIN-EASTTOWN SD",11,488,37.3,61.1,1.6,0.0,61,6.6,80.3,13.1,0.0,2,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",12,0.0,83.3,16.7,0.0,263,29.7,67.3,3.0,0.0,225,46.2,53.8,0.0,0.0,2,"*","*","*","*",418,37.6,61.0,1.4,0.0,19,10.5,78.9,10.5,0.0,14,28.6,71.4,0.0,0.0,37,51.4,48.6,0.0,0.0,0,"*","*","*","*",0,"*","*","*","*"
124157802,"Chester                         ",24,"TREDYFFRIN-EASTTOWN SD","Distict total",1426,17.0,71.5,11.4,0.1,188,3.2,63.3,32.4,1.1,11,0.0,54.5,45.5,0.0,63,0.0,57.1,41.3,1.6,0,"*","*","*","*",35,0.0,57.1,40.0,2.9,747,12.9,73.0,13.9,0.3,679,21.6,69.8,8.5,0.0,11,0.0,54.5,45.5,0.0,1201,16.9,72.5,10.5,0.1,58,3.4,58.6,36.2,1.7,28,17.9,67.9,14.3,0.0,135,24.4,68.1,7.4,0.0,1,"*","*","*","*",3,"*","*","*","*"
124158503,"Chester                         ",24,"UNIONVILLE-CHADDS FORD SD",5,337,14.5,78.9,6.5,0.0,46,4.3,67.4,28.3,0.0,0,"*","*","*","*",20,0.0,80.0,20.0,0.0,0,"*","*","*","*",5,"*","*","*","*",165,13.3,78.8,7.9,0.0,172,15.7,79.1,5.2,0.0,0,"*","*","*","*",313,14.4,78.9,6.7,0.0,4,"*","*","*","*",5,"*","*","*","*",14,21.4,78.6,0.0,0.0,1,"*","*","*","*",0,"*","*","*","*"
124158503,"Chester                         ",24,"UNIONVILLE-CHADDS FORD SD",8,358,5.6,86.0,8.4,0.0,53,0.0,75.5,24.5,0.0,0,"*","*","*","*",16,0.0,81.3,18.8,0.0,0,"*","*","*","*",6,"*","*","*","*",175,2.9,85.1,12.0,0.0,183,8.2,86.9,4.9,0.0,0,"*","*","*","*",328,5.2,87.2,7.6,0.0,1,"*","*","*","*",8,"*","*","*","*",20,10.0,85.0,5.0,0.0,1,"*","*","*","*",0,"*","*","*","*"
124158503,"Chester                         ",24,"UNIONVILLE-CHADDS FORD SD",11,331,22.7,71.6,5.7,0.0,39,0.0,87.2,12.8,0.0,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",6,"*","*","*","*",177,21.5,72.9,5.6,0.0,154,24.0,70.1,5.8,0.0,0,"*","*","*","*",309,22.7,71.2,6.1,0.0,5,"*","*","*","*",8,"*","*","*","*",9,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
124158503,"Chester                         ",24,"UNIONVILLE-CHADDS FORD SD","Distict total",1026,14.0,79.0,6.9,0.0,138,1.4,76.1,22.5,0.0,0,"*","*","*","*",37,0.0,78.4,21.6,0.0,0,"*","*","*","*",17,0.0,82.4,17.6,0.0,517,12.6,78.9,8.5,0.0,509,15.5,79.2,5.3,0.0,0,"*","*","*","*",950,13.9,79.3,6.8,0.0,10,10.0,80.0,10.0,0.0,21,4.8,81.0,14.3,0.0,43,20.9,76.7,2.3,0.0,2,"*","*","*","*",0,"*","*","*","*"
124159002,"Chester                         ",24,"WEST CHESTER AREA SD",5,873,8.9,64.8,25.7,0.6,109,0.0,21.1,74.3,4.6,29,0.0,31.0,69.0,0.0,36,2.8,44.4,52.8,0.0,0,"*","*","*","*",73,1.4,42.5,52.1,4.1,459,5.2,61.2,33.1,0.4,414,13.0,68.8,17.4,0.7,29,0.0,31.0,69.0,0.0,732,9.2,66.5,23.9,0.4,59,3.4,50.8,42.4,3.4,32,0.0,43.8,56.3,0.0,50,18.0,70.0,12.0,0.0,0,"*","*","*","*",0,"*","*","*","*"
124159002,"Chester                         ",24,"WEST CHESTER AREA SD",8,914,4.4,80.3,14.9,0.4,108,0.9,40.7,56.5,1.9,10,0.0,20.0,80.0,0.0,0,"*","*","*","*",0,"*","*","*","*",58,0.0,53.4,44.8,1.7,498,1.8,76.7,20.7,0.8,416,7.5,84.6,7.9,0.0,10,0.0,20.0,80.0,0.0,768,4.6,81.9,13.0,0.5,65,1.5,69.2,29.2,0.0,35,0.0,57.1,42.9,0.0,46,8.7,87.0,4.3,0.0,0,"*","*","*","*",0,"*","*","*","*"
124159002,"Chester                         ",24,"WEST CHESTER AREA SD",11,898,18.0,71.2,9.9,0.9,115,4.3,47.0,41.7,7.0,12,0.0,41.7,58.3,0.0,1,"*","*","*","*",0,"*","*","*","*",52,7.7,57.7,32.7,1.9,506,15.2,69.8,13.8,1.2,391,21.7,72.9,4.9,0.5,12,0.0,41.7,58.3,0.0,761,18.3,72.7,8.3,0.8,68,13.2,64.7,19.1,2.9,32,9.4,59.4,31.3,0.0,34,29.4,61.8,8.8,0.0,1,"*","*","*","*",1,"*","*","*","*"
124159002,"Chester                         ",24,"WEST CHESTER AREA SD","Distict total",2685,10.4,72.2,16.7,0.6,332,1.8,36.4,57.2,4.5,51,0.0,31.4,68.6,0.0,37,2.7,43.2,51.4,2.7,0,"*","*","*","*",183,2.7,50.3,44.3,2.7,1463,7.5,69.4,22.2,0.8,1221,13.9,75.5,10.2,0.4,51,0.0,31.4,68.6,0.0,2261,10.7,73.8,14.9,0.6,192,6.3,62.0,29.7,2.1,99,3.0,53.5,43.4,0.0,130,17.7,73.8,8.5,0.0,1,"*","*","*","*",1,"*","*","*","*"
106160303,"Clarion                         ",6,"ALLEGHENY-CLARION VALLEY SD",5,60,0.0,55.0,45.0,0.0,5,"*","*","*","*",0,"*","*","*","*",18,0.0,27.8,72.2,0.0,0,"*","*","*","*",24,0.0,41.7,58.3,0.0,23,0.0,34.8,65.2,0.0,37,0.0,67.6,32.4,0.0,0,"*","*","*","*",59,0.0,54.2,45.8,0.0,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106160303,"Clarion                         ",6,"ALLEGHENY-CLARION VALLEY SD",8,80,0.0,48.8,40.0,11.3,18,0.0,11.1,55.6,33.3,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",34,0.0,44.1,41.2,14.7,40,0.0,35.0,47.5,17.5,40,0.0,62.5,32.5,5.0,0,"*","*","*","*",80,0.0,48.8,40.0,11.3,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106160303,"Clarion                         ",6,"ALLEGHENY-CLARION VALLEY SD",11,61,8.2,75.4,14.8,1.6,12,0.0,50.0,41.7,8.3,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",22,9.1,68.2,18.2,4.5,25,8.0,64.0,28.0,0.0,36,8.3,83.3,5.6,2.8,0,"*","*","*","*",60,8.3,75.0,15.0,1.7,0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106160303,"Clarion                         ",6,"ALLEGHENY-CLARION VALLEY SD","Distict total",201,2.5,58.7,33.8,5.0,35,0.0,22.9,57.1,20.0,0,"*","*","*","*",18,0.0,27.8,72.2,0.0,0,"*","*","*","*",80,2.5,50.0,40.0,7.5,88,2.3,43.2,46.6,8.0,113,2.7,70.8,23.9,2.7,0,"*","*","*","*",199,2.5,58.3,34.2,5.0,0,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106161203,"Clarion                         ",6,"CLARION AREA SD",5,56,3.6,66.1,30.4,0.0,5,"*","*","*","*",0,"*","*","*","*",7,"*","*","*","*",0,"*","*","*","*",12,0.0,33.3,66.7,0.0,25,4.0,52.0,44.0,0.0,31,3.2,77.4,19.4,0.0,0,"*","*","*","*",55,3.6,65.5,30.9,0.0,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106161203,"Clarion                         ",6,"CLARION AREA SD",8,59,3.4,67.8,27.1,1.7,7,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",14,0.0,28.6,71.4,0.0,30,0.0,56.7,43.3,0.0,29,6.9,79.3,10.3,3.4,0,"*","*","*","*",53,1.9,67.9,28.3,1.9,4,"*","*","*","*",0,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106161203,"Clarion                         ",6,"CLARION AREA SD",11,87,8.0,80.5,11.5,0.0,9,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",14,0.0,85.7,14.3,0.0,41,12.2,75.6,12.2,0.0,46,4.3,84.8,10.9,0.0,0,"*","*","*","*",85,8.2,80.0,11.8,0.0,0,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106161203,"Clarion                         ",6,"CLARION AREA SD","Distict total",202,5.4,72.8,21.3,0.5,21,0.0,28.6,66.7,4.8,0,"*","*","*","*",7,"*","*","*","*",0,"*","*","*","*",40,0.0,50.0,50.0,0.0,96,6.3,63.5,30.2,0.0,106,4.7,81.1,13.2,0.9,0,"*","*","*","*",193,5.2,72.5,21.8,0.5,4,"*","*","*","*",3,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106161703,"Clarion                         ",6,"CLARION-LIMESTONE AREA SD",5,74,0.0,68.9,29.7,1.4,12,0.0,16.7,83.3,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",30,0.0,50.0,46.7,3.3,35,0.0,57.1,40.0,2.9,39,0.0,79.5,20.5,0.0,0,"*","*","*","*",70,0.0,71.4,27.1,1.4,2,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106161703,"Clarion                         ",6,"CLARION-LIMESTONE AREA SD",8,90,1.1,74.4,24.4,0.0,11,0.0,9.1,90.9,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",21,0.0,61.9,38.1,0.0,45,0.0,60.0,40.0,0.0,45,2.2,88.9,8.9,0.0,0,"*","*","*","*",90,1.1,74.4,24.4,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106161703,"Clarion                         ",6,"CLARION-LIMESTONE AREA SD",11,77,10.4,79.2,10.4,0.0,7,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",16,0.0,81.3,18.8,0.0,41,14.6,70.7,14.6,0.0,36,5.6,88.9,5.6,0.0,0,"*","*","*","*",75,10.7,78.7,10.7,0.0,0,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106161703,"Clarion                         ",6,"CLARION-LIMESTONE AREA SD","Distict total",241,3.7,74.3,21.6,0.4,30,0.0,16.7,83.3,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",67,0.0,61.2,37.3,1.5,121,5.0,62.8,31.4,0.8,120,2.5,85.8,11.7,0.0,0,"*","*","*","*",235,3.8,74.9,20.9,0.4,2,"*","*","*","*",3,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106166503,"Clarion                         ",6,"KEYSTONE SD",5,76,0.0,40.8,57.9,1.3,10,0.0,10.0,80.0,10.0,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",28,0.0,28.6,67.9,3.6,39,0.0,23.1,74.4,2.6,37,0.0,59.5,40.5,0.0,0,"*","*","*","*",75,0.0,41.3,57.3,1.3,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106166503,"Clarion                         ",6,"KEYSTONE SD",8,103,1.0,69.9,27.2,1.9,16,0.0,12.5,81.3,6.3,0,"*","*","*","*",98,1.0,73.5,24.5,1.0,0,"*","*","*","*",28,0.0,53.6,42.9,3.6,54,0.0,59.3,37.0,3.7,49,2.0,81.6,16.3,0.0,0,"*","*","*","*",102,1.0,70.6,26.5,2.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106166503,"Clarion                         ",6,"KEYSTONE SD",11,79,3.8,87.3,8.9,0.0,4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",18,0.0,88.9,11.1,0.0,37,2.7,86.5,10.8,0.0,42,4.8,88.1,7.1,0.0,0,"*","*","*","*",79,3.8,87.3,8.9,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106166503,"Clarion                         ",6,"KEYSTONE SD","Distict total",258,1.6,66.7,30.6,1.2,30,0.0,16.7,76.7,6.7,0,"*","*","*","*",99,1.0,73.7,24.2,1.0,0,"*","*","*","*",74,0.0,52.7,44.6,2.7,130,0.8,56.2,40.8,2.3,128,2.3,77.3,20.3,0.0,0,"*","*","*","*",256,1.6,67.2,30.1,1.2,1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106167504,"Clarion                         ",6,"NORTH CLARION COUNTY SD",5,50,4.0,72.0,22.0,2.0,5,"*","*","*","*",0,"*","*","*","*",9,"*","*","*","*",0,"*","*","*","*",16,0.0,56.3,37.5,6.3,23,0.0,65.2,30.4,4.3,27,7.4,77.8,14.8,0.0,0,"*","*","*","*",50,4.0,72.0,22.0,2.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106167504,"Clarion                         ",6,"NORTH CLARION COUNTY SD",8,54,0.0,98.1,1.9,0.0,6,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",18,0.0,100.0,0.0,0.0,34,0.0,100.0,0.0,0.0,20,0.0,95.0,5.0,0.0,0,"*","*","*","*",53,0.0,100.0,0.0,0.0,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106167504,"Clarion                         ",6,"NORTH CLARION COUNTY SD",11,54,1.9,83.3,13.0,1.9,9,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",15,6.7,80.0,6.7,6.7,25,0.0,76.0,20.0,4.0,29,3.4,89.7,6.9,0.0,0,"*","*","*","*",54,1.9,83.3,13.0,1.9,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106167504,"Clarion                         ",6,"NORTH CLARION COUNTY SD","Distict total",158,1.9,84.8,12.0,1.3,20,0.0,50.0,45.0,5.0,0,"*","*","*","*",9,"*","*","*","*",0,"*","*","*","*",49,2.0,79.6,14.3,4.1,82,0.0,82.9,14.6,2.4,76,3.9,86.8,9.2,0.0,0,"*","*","*","*",157,1.9,85.4,11.5,1.3,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106168003,"Clarion                         ",6,"REDBANK VALLEY SD",5,91,1.1,71.4,25.3,2.2,17,0.0,35.3,52.9,11.8,0,"*","*","*","*",21,0.0,61.9,38.1,0.0,0,"*","*","*","*",37,0.0,67.6,32.4,0.0,33,0.0,66.7,27.3,6.1,58,1.7,74.1,24.1,0.0,0,"*","*","*","*",91,1.1,71.4,25.3,2.2,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106168003,"Clarion                         ",6,"REDBANK VALLEY SD",8,104,4.8,75.0,19.2,1.0,13,0.0,38.5,53.8,7.7,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",28,7.1,85.7,7.1,0.0,53,0.0,66.0,32.1,1.9,51,9.8,84.3,5.9,0.0,0,"*","*","*","*",101,5.0,75.2,18.8,1.0,2,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106168003,"Clarion                         ",6,"REDBANK VALLEY SD",11,93,7.5,88.2,3.2,1.1,8,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",16,0.0,100.0,0.0,0.0,47,6.4,85.1,6.4,2.1,46,8.7,91.3,0.0,0.0,0,"*","*","*","*",93,7.5,88.2,3.2,1.1,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106168003,"Clarion                         ",6,"REDBANK VALLEY SD","Distict total",288,4.5,78.1,16.0,1.4,38,0.0,44.7,44.7,10.5,0,"*","*","*","*",21,0.0,61.9,38.1,0.0,0,"*","*","*","*",81,2.5,80.2,17.3,0.0,133,2.3,72.9,21.8,3.0,155,6.5,82.6,11.0,0.0,0,"*","*","*","*",285,4.6,78.2,15.8,1.4,2,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106169003,"Clarion                         ",6,"UNION  SD",5,47,0.0,74.5,25.5,0.0,6,"*","*","*","*",0,"*","*","*","*",11,0.0,45.5,54.5,0.0,0,"*","*","*","*",19,0.0,68.4,31.6,0.0,29,0.0,72.4,27.6,0.0,18,0.0,77.8,22.2,0.0,0,"*","*","*","*",47,0.0,74.5,25.5,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106169003,"Clarion                         ",6,"UNION  SD",8,46,2.2,69.6,28.3,0.0,4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",19,0.0,52.6,47.4,0.0,20,0.0,60.0,40.0,0.0,26,3.8,76.9,19.2,0.0,0,"*","*","*","*",46,2.2,69.6,28.3,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106169003,"Clarion                         ",6,"UNION  SD",11,57,10.5,73.7,15.8,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",18,5.6,88.9,5.6,0.0,23,13.0,52.2,34.8,0.0,34,8.8,88.2,2.9,0.0,0,"*","*","*","*",56,10.7,73.2,16.1,0.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106169003,"Clarion                         ",6,"UNION  SD","Distict total",150,4.7,72.7,22.7,0.0,10,0.0,30.0,70.0,0.0,0,"*","*","*","*",11,0.0,45.5,54.5,0.0,0,"*","*","*","*",56,1.8,69.6,28.6,0.0,72,4.2,62.5,33.3,0.0,78,5.1,82.1,12.8,0.0,0,"*","*","*","*",149,4.7,72.5,22.8,0.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110171003,"Clearfield                      ",10,"CLEARFIELD AREA SD",5,172,1.7,37.8,57.0,3.5,39,0.0,5.1,79.5,15.4,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",101,0.0,35.6,59.4,5.0,87,1.1,25.3,67.8,5.7,85,2.4,50.6,45.9,1.2,0,"*","*","*","*",170,1.8,38.2,56.5,3.5,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*"
110171003,"Clearfield                      ",10,"CLEARFIELD AREA SD",8,218,0.9,67.0,29.8,2.3,37,0.0,21.6,70.3,8.1,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",107,0.0,59.8,37.4,2.8,112,0.0,55.4,41.1,3.6,97,2.1,80.4,16.5,1.0,0,"*","*","*","*",206,1.0,67.0,29.6,2.4,1,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110171003,"Clearfield                      ",10,"CLEARFIELD AREA SD",11,235,3.4,71.1,23.4,2.1,34,0.0,23.5,64.7,11.8,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",86,1.2,57.0,36.0,5.8,104,4.8,72.1,21.2,1.9,131,2.3,70.2,25.2,2.3,0,"*","*","*","*",229,3.5,70.7,24.0,1.7,1,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",3,"*","*","*","*"
110171003,"Clearfield                      ",10,"CLEARFIELD AREA SD","Distict total",625,2.1,60.5,34.9,2.6,110,0.0,16.4,71.8,11.8,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",294,0.3,50.7,44.6,4.4,303,2.0,52.5,41.9,3.6,313,2.2,68.1,28.1,1.6,0,"*","*","*","*",605,2.1,60.3,35.0,2.5,3,"*","*","*","*",4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",4,"*","*","*","*"
110171803,"Clearfield                      ",10,"CURWENSVILLE AREA SD",5,80,1.3,82.5,15.0,1.3,9,"*","*","*","*",0,"*","*","*","*",18,0.0,72.2,27.8,0.0,0,"*","*","*","*",35,0.0,80.0,17.1,2.9,46,0.0,82.6,15.2,2.2,34,2.9,82.4,14.7,0.0,0,"*","*","*","*",78,1.3,82.1,15.4,1.3,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110171803,"Clearfield                      ",10,"CURWENSVILLE AREA SD",8,75,5.3,56.0,32.0,6.7,11,0.0,9.1,45.5,45.5,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",23,4.3,47.8,34.8,13.0,40,0.0,45.0,47.5,7.5,35,11.4,68.6,14.3,5.7,0,"*","*","*","*",75,5.3,56.0,32.0,6.7,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110171803,"Clearfield                      ",10,"CURWENSVILLE AREA SD",11,109,11.0,70.6,18.3,0.0,15,0.0,13.3,86.7,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",24,0.0,62.5,37.5,0.0,57,8.8,66.7,24.6,0.0,52,13.5,75.0,11.5,0.0,0,"*","*","*","*",109,11.0,70.6,18.3,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
110171803,"Clearfield                      ",10,"CURWENSVILLE AREA SD","Distict total",264,6.4,70.1,21.2,2.3,35,0.0,20.0,62.9,17.1,0,"*","*","*","*",18,0.0,72.2,27.8,0.0,0,"*","*","*","*",82,1.2,65.9,28.0,4.9,143,3.5,65.7,28.0,2.8,121,9.9,75.2,13.2,1.7,0,"*","*","*","*",262,6.5,69.8,21.4,2.3,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
106172003,"Clearfield                      ",6,"DUBOIS AREA SD",5,296,4.1,50.3,43.2,2.4,43,0.0,4.7,81.4,14.0,0,"*","*","*","*",69,0.0,24.6,72.5,2.9,0,"*","*","*","*",124,0.8,45.2,50.8,3.2,157,1.9,47.8,47.1,3.2,139,6.5,53.2,38.8,1.4,0,"*","*","*","*",293,4.1,50.2,43.3,2.4,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",2,"*","*","*","*"
106172003,"Clearfield                      ",6,"DUBOIS AREA SD",8,358,2.5,77.1,20.1,0.3,44,0.0,40.9,59.1,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",134,0.0,62.7,36.6,0.7,175,0.0,71.4,28.6,0.0,183,4.9,82.5,12.0,0.5,0,"*","*","*","*",354,2.5,77.1,20.1,0.3,0,"*","*","*","*",0,"*","*","*","*",3,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*"
106172003,"Clearfield                      ",6,"DUBOIS AREA SD",11,275,10.5,76.4,12.4,0.7,25,4.0,32.0,56.0,8.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",61,9.8,68.9,21.3,0.0,131,6.1,76.3,16.8,0.8,144,14.6,76.4,8.3,0.7,0,"*","*","*","*",271,10.7,76.0,12.5,0.7,1,"*","*","*","*",2,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
