,The 2012 PSSA Writing - District Proficiency Results  by Grade Level*,,,,,,,,,
,*Full Academic Year Students; No PASA/PSSA-M Scores. Percentages were rounded to the nearest one-tenth. Proficiency percentages may not add up to 100 due to rounding.,,,,,,,,,
,,,,,,,,,,
AUN,County,IU Number,District,Grade,Group,Number Scored Writing,% Advanced Writing,% Proficient Writing,% Basic Writing,% Below Basic Writing
127049303,Beaver,27,WESTERN BEAVER COUNTY SD,8,All Students,62,12.9,74.2,11.3,1.6
127049303,Beaver,27,WESTERN BEAVER COUNTY SD,11,All Students,56,21.4,67.9,8.9,1.8
108051003,Bedford,8,BEDFORD AREA SD,5,All Students,148,0.0,36.5,60.8,2.7
108051003,Bedford,8,BEDFORD AREA SD,8,All Students,164,15.9,72.0,11.0,1.2
108051003,Bedford,8,BEDFORD AREA SD,11,All Students,149,3.4,83.2,11.4,2.0
108051503,Bedford,8,CHESTNUT RIDGE SD,5,All Students,130,0.0,46.2,50.8,3.1
108051503,Bedford,8,CHESTNUT RIDGE SD,8,All Students,122,9.0,47.5,39.3,4.1
108051503,Bedford,8,CHESTNUT RIDGE SD,11,All Students,110,7.3,78.2,12.7,1.8
108053003,Bedford,8,EVERETT AREA SD,5,All Students,92,0.0,54.3,44.6,1.1
108053003,Bedford,8,EVERETT AREA SD,8,All Students,114,3.5,66.7,27.2,2.6
108053003,Bedford,8,EVERETT AREA SD,11,All Students,105,8.6,68.6,21.0,1.9
108056004,Bedford,8,NORTHERN BEDFORD COUNTY SD,5,All Students,61,3.3,73.8,23.0,0.0
108056004,Bedford,8,NORTHERN BEDFORD COUNTY SD,8,All Students,95,8.4,78.9,11.6,1.1
108056004,Bedford,8,NORTHERN BEDFORD COUNTY SD,11,All Students,90,13.3,82.2,4.4,0.0
108058003,Bedford,8,TUSSEY MOUNTAIN SD,5,All Students,62,3.2,59.7,32.3,4.8
108058003,Bedford,8,TUSSEY MOUNTAIN SD,8,All Students,63,6.3,57.1,36.5,0.0
108058003,Bedford,8,TUSSEY MOUNTAIN SD,11,All Students,89,7.9,82.0,9.0,1.1
114060503,Berks,14,ANTIETAM SD,5,All Students,74,1.4,63.5,33.8,1.4
114060503,Berks,14,ANTIETAM SD,8,All Students,66,0.0,36.4,62.1,1.5
114060503,Berks,14,ANTIETAM SD,11,All Students,62,9.7,64.5,25.8,0.0
114060753,Berks,14,BOYERTOWN AREA SD,5,All Students,533,2.6,76.7,19.7,0.9
114060753,Berks,14,BOYERTOWN AREA SD,8,All Students,508,14.2,74.4,11.0,0.4
114060753,Berks,14,BOYERTOWN AREA SD,11,All Students,539,11.1,77.6,10.2,1.1
114060853,Berks,14,BRANDYWINE HEIGHTS AREA SD,5,All Students,116,0.0,57.8,40.5,1.7
114060853,Berks,14,BRANDYWINE HEIGHTS AREA SD,8,All Students,149,4.7,63.8,28.9,2.7
114060853,Berks,14,BRANDYWINE HEIGHTS AREA SD,11,All Students,134,17.9,70.1,9.7,2.2
114061103,Berks,14,CONRAD WEISER AREA SD,5,All Students,191,0.0,56.5,42.4,1.0
114061103,Berks,14,CONRAD WEISER AREA SD,8,All Students,229,2.2,55.9,39.3,2.6
114061103,Berks,14,CONRAD WEISER AREA SD,11,All Students,212,4.7,73.6,19.3,2.4
114061503,Berks,14,DANIEL BOONE AREA SD,5,All Students,307,2.3,71.7,25.7,0.3
114061503,Berks,14,DANIEL BOONE AREA SD,8,All Students,290,6.9,65.2,26.2,1.7
114061503,Berks,14,DANIEL BOONE AREA SD,11,All Students,262,10.7,73.3,15.3,0.8
114062003,Berks,14,EXETER TOWNSHIP SD,5,All Students,290,1.7,79.3,19.0,0.0
114062003,Berks,14,EXETER TOWNSHIP SD,8,All Students,336,7.1,84.2,8.6,0.0
114062003,Berks,14,EXETER TOWNSHIP SD,11,All Students,305,17.7,73.1,8.5,0.7
114062503,Berks,14,FLEETWOOD AREA SD,5,All Students,203,2.5,63.5,33.0,1.0
114062503,Berks,14,FLEETWOOD AREA SD,8,All Students,220,14.5,65.9,19.1,0.5
114062503,Berks,14,FLEETWOOD AREA SD,11,All Students,185,9.2,82.2,8.6,0.0
114063003,Berks,14,GOVERNOR MIFFLIN SD,5,All Students,316,0.6,56.6,41.1,1.6
114063003,Berks,14,GOVERNOR MIFFLIN SD,8,All Students,303,11.2,68.3,20.5,0.0
114063003,Berks,14,GOVERNOR MIFFLIN SD,11,All Students,326,9.8,68.7,18.7,2.8
