"AUN Number","County","IU","District Name","Grade","% Advanced/Proficient Math","% Advanced/Proficient Reading","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
115222752,"DAUPHIN",15,"HARRISBURG CITY SD","05",18.5,27.3,5.5,13.0,20.1,61.4,9.0,18.3,24.4,48.3
115222752,"DAUPHIN",15,"HARRISBURG CITY SD","08",14.8,29.6,2.4,12.4,20.2,65.0,5.8,23.8,19.6,50.9
115222752,"DAUPHIN",15,"HARRISBURG CITY SD","11",11.4,25.1,2.5,8.9,12.3,76.3,4.5,20.6,15.9,59.1
115224003,"DAUPHIN",15,"LOWER DAUPHIN SD","05",72.8,67.3,41.2,31.6,15.3,12.0,35.5,31.8,20.1,12.7
115224003,"DAUPHIN",15,"LOWER DAUPHIN SD","08",67.8,81.9,27.5,40.3,18.1,14.1,41.6,40.3,7.2,10.9
115224003,"DAUPHIN",15,"LOWER DAUPHIN SD","11",71.4,73.0,37.9,33.5,13.0,15.6,32.8,40.2,13.7,13.3
115226003,"DAUPHIN",15,"MIDDLETOWN AREA SD","05",53.1,62.3,25.6,27.5,17.9,29.0,30.9,31.4,17.4,20.3
115226003,"DAUPHIN",15,"MIDDLETOWN AREA SD","08",63.4,73.6,25.1,38.3,17.4,19.2,31.7,41.9,13.2,13.2
115226003,"DAUPHIN",15,"MIDDLETOWN AREA SD","11",45.0,66.8,18.7,26.3,23.4,31.6,30.8,36.0,14.0,19.2
115226103,"DAUPHIN",15,"MILLERSBURG AREA SD","05",63.6,66.1,24.2,39.4,25.8,10.6,33.8,32.3,27.7,6.2
115226103,"DAUPHIN",15,"MILLERSBURG AREA SD","08",61.6,75.3,20.5,41.1,20.5,17.8,34.2,41.1,17.8,6.8
115226103,"DAUPHIN",15,"MILLERSBURG AREA SD","11",48.0,70.6,20.0,28.0,20.0,32.0,29.4,41.2,13.7,15.7
115228003,"DAUPHIN",15,"STEELTON-HIGHSPIRE SD","05",28.4,29.6,10.2,18.2,25.0,46.6,8.0,21.6,23.9,46.6
115228003,"DAUPHIN",15,"STEELTON-HIGHSPIRE SD","08",19.8,39.8,2.2,17.6,29.7,50.5,10.8,29.0,22.6,37.6
115228003,"DAUPHIN",15,"STEELTON-HIGHSPIRE SD","11",19.5,40.5,1.3,18.2,19.5,61.0,2.5,38.0,22.8,36.7
115228303,"DAUPHIN",15,"SUSQUEHANNA TOWNSHIP SD","05",62.3,68.5,38.2,24.1,19.5,18.3,38.6,29.9,16.6,14.9
115228303,"DAUPHIN",15,"SUSQUEHANNA TOWNSHIP SD","08",60.4,79.0,26.7,33.7,24.0,15.5,42.6,36.4,10.1,10.9
115228303,"DAUPHIN",15,"SUSQUEHANNA TOWNSHIP SD","11",56.3,66.8,35.1,21.2,17.7,26.0,30.6,36.2,16.4,16.8
115229003,"DAUPHIN",15,"UPPER DAUPHIN AREA SD","05",55.7,63.2,23.6,32.1,22.6,21.7,27.4,35.8,17.0,19.8
115229003,"DAUPHIN",15,"UPPER DAUPHIN AREA SD","08",62.9,61.9,22.7,40.2,20.6,16.5,18.6,43.3,21.6,16.5
115229003,"DAUPHIN",15,"UPPER DAUPHIN AREA SD","11",60.3,65.6,19.4,40.9,15.1,24.7,22.6,43.0,19.4,15.1
125231232,"DELAWARE",25,"CHESTER-UPLAND SD","05",25.3,26.2,6.2,19.1,25.1,49.6,6.5,19.7,26.4,47.4
125231232,"DELAWARE",25,"CHESTER-UPLAND SD","08",25.5,36.8,6.6,18.9,21.3,53.3,15.1,21.7,18.2,45.0
125231232,"DELAWARE",25,"CHESTER-UPLAND SD","11",5.6,15.9,0.8,4.8,10.4,84.0,1.6,14.3,14.7,69.4
125231303,"DELAWARE",25,"CHICHESTER SD","05",44.5,52.3,24.0,20.5,23.7,31.8,27.3,25.0,22.4,25.3
125231303,"DELAWARE",25,"CHICHESTER SD","08",54.9,66.7,16.6,38.3,27.8,17.3,28.1,38.6,16.9,16.3
125231303,"DELAWARE",25,"CHICHESTER SD","11",29.8,47.9,14.5,15.3,21.7,48.5,14.0,33.9,22.5,29.7
125234103,"DELAWARE",25,"GARNET VALLEY SD","05",75.8,84.2,54.8,21.0,16.9,7.3,57.1,27.1,9.9,5.8
125234103,"DELAWARE",25,"GARNET VALLEY SD","08",81.2,88.5,48.8,32.4,13.0,5.8,55.2,33.3,7.3,4.2
125234103,"DELAWARE",25,"GARNET VALLEY SD","11",69.9,77.3,39.4,30.5,17.1,13.0,41.6,35.7,11.9,10.8
125234502,"DELAWARE",25,"HAVERFORD TOWNSHIP SD","05",85.6,85.8,64.7,20.9,9.8,4.7,57.9,27.9,9.1,5.1
125234502,"DELAWARE",25,"HAVERFORD TOWNSHIP SD","08",75.3,77.6,38.9,36.4,11.4,13.4,46.2,31.4,13.2,9.1
125234502,"DELAWARE",25,"HAVERFORD TOWNSHIP SD","11",68.3,77.9,40.8,27.5,16.1,15.6,43.6,34.3,13.6,8.6
125235103,"DELAWARE",25,"INTERBORO SD","05",66.0,63.3,35.6,30.4,21.1,13.0,29.8,33.5,21.0,15.8
125235103,"DELAWARE",25,"INTERBORO SD","08",60.5,76.2,21.3,39.2,25.4,14.1,37.8,38.4,14.6,9.2
125235103,"DELAWARE",25,"INTERBORO SD","11",44.5,59.2,18.9,25.6,23.7,31.8,20.3,38.9,20.3,20.6
125235502,"DELAWARE",25,"MARPLE NEWTOWN SD","05",82.1,85.3,59.4,22.7,12.0,6.0,64.0,21.3,7.9,6.7
125235502,"DELAWARE",25,"MARPLE NEWTOWN SD","08",72.7,84.0,37.4,35.3,17.1,10.1,49.0,35.0,11.9,4.2
125235502,"DELAWARE",25,"MARPLE NEWTOWN SD","11",58.6,76.4,27.6,31.0,21.6,19.8,35.2,41.2,13.1,10.5
125236903,"DELAWARE",25,"PENN-DELCO SD","05",74.7,82.6,47.1,27.6,17.3,8.0,53.3,29.3,12.0,5.3
125236903,"DELAWARE",25,"PENN-DELCO SD","08",68.3,81.2,30.7,37.6,18.5,13.2,46.7,34.5,10.5,8.2
125236903,"DELAWARE",25,"PENN-DELCO SD","11",53.9,69.0,29.0,24.9,18.8,27.3,35.1,33.9,16.7,14.3
125237603,"DELAWARE",25,"RADNOR TOWNSHIP SD","05",88.3,88.7,64.9,23.4,8.1,3.6,67.7,21.0,8.1,3.2
125237603,"DELAWARE",25,"RADNOR TOWNSHIP SD","08",87.0,88.9,59.3,27.7,5.5,7.5,56.1,32.8,7.9,3.2
125237603,"DELAWARE",25,"RADNOR TOWNSHIP SD","11",81.2,80.0,60.4,20.8,7.5,11.3,56.6,23.4,11.3,8.7
125237702,"DELAWARE",25,"RIDLEY SD","05",72.3,70.9,38.9,33.4,17.5,10.1,37.7,33.2,18.8,10.3
125237702,"DELAWARE",25,"RIDLEY SD","08",58.9,69.0,22.6,36.3,20.0,21.1,33.2,35.8,16.7,14.3
125237702,"DELAWARE",25,"RIDLEY SD","11",51.8,62.6,24.4,27.4,22.9,25.3,22.9,39.7,19.1,18.4
125237903,"DELAWARE",25,"ROSE TREE MEDIA SD","05",88.7,88.4,62.9,25.8,6.5,4.8,59.0,29.4,7.2,4.4
125237903,"DELAWARE",25,"ROSE TREE MEDIA SD","08",79.7,85.1,46.7,33.0,11.1,9.2,48.9,36.2,8.9,6.0
125237903,"DELAWARE",25,"ROSE TREE MEDIA SD","11",62.2,78.3,36.5,25.7,18.1,19.7,45.3,33.0,13.5,8.2
125238402,"DELAWARE",25,"SOUTHEAST DELCO SD","05",42.4,46.3,17.2,25.2,20.2,37.4,18.5,27.8,22.8,30.8
125238402,"DELAWARE",25,"SOUTHEAST DELCO SD","08",28.1,37.3,8.6,19.5,21.9,50.0,13.8,23.5,19.6,43.1
125238402,"DELAWARE",25,"SOUTHEAST DELCO SD","11",28.7,47.3,10.0,18.7,24.7,46.6,12.3,35.0,19.5,33.2
125238502,"DELAWARE",25,"SPRINGFIELD SD","05",74.5,75.3,49.8,24.7,15.9,9.6,48.6,26.7,15.9,8.8
125238502,"DELAWARE",25,"SPRINGFIELD SD","08",85.1,82.6,48.0,37.1,8.4,6.5,47.3,35.3,9.5,8.0
125238502,"DELAWARE",25,"SPRINGFIELD SD","11",66.8,59.6,37.9,28.9,19.5,13.8,20.1,39.5,20.7,19.7
125239452,"DELAWARE",25,"UPPER DARBY SD","05",51.2,53.9,28.8,22.4,22.0,26.8,24.1,29.8,22.0,24.2
125239452,"DELAWARE",25,"UPPER DARBY SD","08",45.9,59.9,16.7,29.2,23.9,30.2,23.4,36.5,20.1,20.1
125239452,"DELAWARE",25,"UPPER DARBY SD","11",38.9,48.2,19.8,19.1,19.1,42.1,18.7,29.5,22.1,29.6
125239603,"DELAWARE",25,"WALLINGFORD-SWARTHMORE","05",84.5,86.6,65.7,18.8,10.5,5.0,63.6,23.0,6.7,6.7
125239603,"DELAWARE",25,"WALLINGFORD-SWARTHMORE","08",84.1,86.5,48.3,35.8,6.3,9.6,59.3,27.2,8.3,5.3
125239603,"DELAWARE",25,"WALLINGFORD-SWARTHMORE","11",76.9,80.4,57.2,19.7,9.7,13.4,47.8,32.6,9.6,10.0
125239652,"DELAWARE",25,"WILLIAM PENN SD","05",37.3,42.7,14.8,22.5,27.6,35.1,16.4,26.3,30.6,26.7
125239652,"DELAWARE",25,"WILLIAM PENN SD","08",27.5,42.8,7.5,20.0,23.0,49.4,8.8,34.0,22.0,35.1
125239652,"DELAWARE",25,"WILLIAM PENN SD","11",16.1,31.1,3.7,12.4,19.4,64.5,5.1,26.0,20.8,48.1
109243503,"ELK",9,"JOHNSONBURG AREA SD","05",68.5,74.0,46.3,22.2,18.5,13.0,33.3,40.7,14.8,11.1
109243503,"ELK",9,"JOHNSONBURG AREA SD","08",48.4,61.7,11.7,36.7,26.7,25.0,21.7,40.0,20.0,18.3
109243503,"ELK",9,"JOHNSONBURG AREA SD","11",43.7,54.9,8.5,35.2,36.6,19.7,16.9,38.0,32.4,12.7
109246003,"ELK",9,"RIDGWAY AREA SD","05",66.3,75.6,38.8,27.5,22.5,11.3,45.1,30.5,15.9,8.5
109246003,"ELK",9,"RIDGWAY AREA SD","08",61.3,76.4,24.7,36.6,31.2,7.5,36.6,39.8,14.0,9.7
109246003,"ELK",9,"RIDGWAY AREA SD","11",59.1,70.4,23.9,35.2,19.3,21.6,28.4,42.0,21.6,8.0
109248003,"ELK",9,"SAINT MARYS AREA SD","05",69.8,72.9,37.7,32.1,17.0,13.2,27.0,45.9,14.5,12.6
109248003,"ELK",9,"SAINT MARYS AREA SD","08",72.8,78.7,22.8,50.0,17.0,10.2,31.1,47.6,13.6,7.8
109248003,"ELK",9,"SAINT MARYS AREA SD","11",42.9,54.2,27.6,15.3,18.8,38.2,21.8,32.4,18.8,27.1
105251453,"ERIE",5,"CORRY AREA SD","05",57.3,57.3,29.2,28.1,23.2,19.5,30.3,27.0,22.7,20.0
105251453,"ERIE",5,"CORRY AREA SD","08",60.9,70.3,22.4,38.5,18.8,20.3,26.0,44.3,18.2,11.5
105251453,"ERIE",5,"CORRY AREA SD","11",49.2,61.9,19.9,29.3,28.7,22.1,22.1,39.8,26.5,11.6
105252602,"ERIE",5,"ERIE CITY SD","05",59.9,59.4,33.3,26.6,16.9,23.3,31.7,27.7,19.2,21.5
105252602,"ERIE",5,"ERIE CITY SD","08",45.9,57.4,16.2,29.7,23.4,30.7,24.9,32.5,17.6,25.0
105252602,"ERIE",5,"ERIE CITY SD","11",47.4,65.8,18.2,29.2,22.3,30.2,28.8,37.0,14.8,19.4
105253303,"ERIE",5,"FAIRVIEW SD","05",78.6,84.3,45.5,33.1,15.7,5.8,52.1,32.2,11.6,4.1
105253303,"ERIE",5,"FAIRVIEW SD","08",81.3,85.1,37.3,44.0,11.9,6.7,41.8,43.3,10.4,4.5
105253303,"ERIE",5,"FAIRVIEW SD","11",67.0,78.8,39.0,28.0,13.6,19.5,39.0,39.8,14.4,6.8
105253553,"ERIE",5,"FORT LEBOEUF SD","05",72.3,77.6,42.9,29.4,14.1,13.5,44.1,33.5,12.4,10.0
105253553,"ERIE",5,"FORT LEBOEUF SD","08",67.1,82.6,32.4,34.7,23.9,8.9,40.8,41.8,7.5,9.9
105253553,"ERIE",5,"FORT LEBOEUF SD","11",50.5,62.2,20.2,30.3,19.7,29.8,26.6,35.6,21.3,16.5
105253903,"ERIE",5,"GENERAL MCLANE SD","05",75.0,72.6,41.5,33.5,16.5,8.5,36.6,36.0,19.5,7.9
105253903,"ERIE",5,"GENERAL MCLANE SD","08",73.1,83.5,30.8,42.3,15.9,11.1,53.9,29.6,10.7,5.8
105253903,"ERIE",5,"GENERAL MCLANE SD","11",70.0,76.7,35.0,35.0,16.2,13.7,39.1,37.6,12.2,11.2
105254053,"ERIE",5,"GIRARD SD","05",76.0,72.9,48.1,27.9,15.6,8.4,39.4,33.5,16.1,11.0
105254053,"ERIE",5,"GIRARD SD","08",86.0,75.8,47.8,38.2,8.3,5.7,28.0,47.8,14.0,10.2
105254053,"ERIE",5,"GIRARD SD","11",63.4,74.0,35.8,27.6,27.6,9.0,20.7,53.3,17.8,8.1
105254353,"ERIE",5,"HARBOR CREEK SD","05",80.7,82.6,46.0,34.7,9.3,10.0,51.3,31.3,10.0,7.3
105254353,"ERIE",5,"HARBOR CREEK SD","08",73.1,81.3,28.6,44.5,13.2,13.7,34.6,46.7,11.0,7.7
105254353,"ERIE",5,"HARBOR CREEK SD","11",60.9,76.8,23.3,37.6,14.8,24.3,34.2,42.6,15.3,7.9
105256553,"ERIE",5,"IROQUOIS SD","05",47.7,66.7,24.4,23.3,25.6,26.7,29.9,36.8,16.1,17.2
105256553,"ERIE",5,"IROQUOIS SD","08",59.4,67.1,15.4,44.0,24.2,16.5,33.0,34.1,15.4,17.6
105256553,"ERIE",5,"IROQUOIS SD","11",47.3,74.2,17.2,30.1,29.0,23.7,35.5,38.7,15.1,10.8
105257602,"ERIE",5,"MILLCREEK TOWNSHIP SD","05",77.2,75.7,49.6,27.6,13.3,9.4,40.5,35.2,15.1,9.2
105257602,"ERIE",5,"MILLCREEK TOWNSHIP SD","08",78.1,77.4,37.9,40.2,10.7,11.2,36.9,40.5,13.6,9.0
105257602,"ERIE",5,"MILLCREEK TOWNSHIP SD","11",49.3,70.2,19.0,30.3,23.8,26.9,28.0,42.2,16.2,13.6
105258303,"ERIE",5,"NORTH EAST SD","05",73.5,86.8,50.8,22.7,15.6,10.9,55.5,31.3,7.0,6.3
105258303,"ERIE",5,"NORTH EAST SD","08",71.7,81.0,28.8,42.9,17.2,11.0,36.8,44.2,8.6,10.4
105258303,"ERIE",5,"NORTH EAST SD","11",63.7,70.7,29.9,33.8,17.8,18.5,26.8,43.9,17.8,11.5
105258503,"ERIE",5,"NORTHWESTERN  SD","05",60.3,57.9,33.8,26.5,18.5,21.2,25.7,32.2,19.7,22.4
105258503,"ERIE",5,"NORTHWESTERN  SD","08",67.1,69.8,23.5,43.6,16.8,16.1,26.8,43.0,15.4,14.8
105258503,"ERIE",5,"NORTHWESTERN  SD","11",38.9,58.3,17.3,21.6,21.6,39.6,18.0,40.3,22.3,19.4
105259103,"ERIE",5,"UNION CITY AREA SD","05",49.1,55.4,26.8,22.3,29.5,21.4,24.1,31.3,22.3,22.3
105259103,"ERIE",5,"UNION CITY AREA SD","08",42.9,64.3,8.2,34.7,27.6,29.6,15.3,49.0,15.3,20.4
105259103,"ERIE",5,"UNION CITY AREA SD","11",36.1,39.2,15.5,20.6,17.5,46.4,13.4,25.8,22.7,38.1
105259703,"ERIE",5,"WATTSBURG AREA SD","05",54.1,55.2,25.2,28.9,27.4,18.5,19.9,35.3,28.7,16.2
105259703,"ERIE",5,"WATTSBURG AREA SD","08",68.5,74.3,26.4,42.1,20.7,10.7,32.2,42.1,18.2,7.4
105259703,"ERIE",5,"WATTSBURG AREA SD","11",50.8,68.1,27.0,23.8,25.4,23.8,23.0,45.1,16.4,15.6
101260303,"FAYETTE",1,"ALBERT GALLATIN AREA SD","05",68.9,76.7,40.6,28.3,22.2,8.9,45.7,31.0,12.3,11.0
101260303,"FAYETTE",1,"ALBERT GALLATIN AREA SD","08",38.5,65.2,9.8,28.7,25.3,36.1,25.3,39.9,14.9,19.9
101260303,"FAYETTE",1,"ALBERT GALLATIN AREA SD","11",28.8,50.3,9.6,19.2,22.9,48.3,17.8,32.5,20.9,28.8
101260803,"FAYETTE",1,"BROWNSVILLE AREA SD","05",58.4,56.2,27.0,31.4,18.2,23.4,31.4,24.8,19.0,24.8
101260803,"FAYETTE",1,"BROWNSVILLE AREA SD","08",24.1,48.7,5.7,18.4,31.0,44.9,13.9,34.8,21.5,29.7
101260803,"FAYETTE",1,"BROWNSVILLE AREA SD","11",31.5,49.6,7.9,23.6,20.5,48.0,14.2,35.4,20.5,29.9
101261302,"FAYETTE",1,"CONNELLSVILLE AREA SD","05",59.3,61.5,29.9,29.4,23.7,17.0,27.9,33.6,19.5,19.0
101261302,"FAYETTE",1,"CONNELLSVILLE AREA SD","08",51.3,64.9,11.2,40.1,28.0,20.7,18.3,46.6,19.5,15.6
101261302,"FAYETTE",1,"CONNELLSVILLE AREA SD","11",38.7,55.5,10.6,28.1,23.1,38.2,15.4,40.1,23.3,21.2
101262903,"FAYETTE",1,"FRAZIER SD","05",89.1,91.7,69.9,19.2,8.2,2.7,71.2,20.5,4.1,4.1
101262903,"FAYETTE",1,"FRAZIER SD","08",73.9,72.4,36.4,37.5,15.9,10.2,32.2,40.2,17.2,10.3
101262903,"FAYETTE",1,"FRAZIER SD","11",75.6,78.1,40.0,35.6,7.8,16.7,45.1,33.0,7.7,14.3
101264003,"FAYETTE",1,"LAUREL HIGHLANDS SD","05",59.5,53.0,32.2,27.3,19.5,21.0,28.4,24.6,27.2,19.8
101264003,"FAYETTE",1,"LAUREL HIGHLANDS SD","08",48.3,66.6,16.3,32.0,22.7,29.0,24.4,42.2,18.5,14.9
101264003,"FAYETTE",1,"LAUREL HIGHLANDS SD","11",48.1,55.6,24.3,23.8,25.1,26.8,23.0,32.6,25.1,19.2
101268003,"FAYETTE",1,"UNIONTOWN AREA SD","05",67.5,66.6,34.5,33.0,18.8,13.8,43.0,23.6,19.0,14.4
101268003,"FAYETTE",1,"UNIONTOWN AREA SD","08",40.1,72.4,11.7,28.4,27.7,32.2,43.2,29.2,13.3,14.4
101268003,"FAYETTE",1,"UNIONTOWN AREA SD","11",42.8,62.2,21.6,21.2,18.3,39.0,29.0,33.2,17.4,20.3
106272003,"FOREST",6,"FOREST AREA SD","05",69.9,66.0,20.8,49.1,9.4,20.8,35.8,30.2,17.0,17.0
106272003,"FOREST",6,"FOREST AREA SD","08",54.7,64.1,9.4,45.3,32.8,12.5,21.9,42.2,21.9,14.1
106272003,"FOREST",6,"FOREST AREA SD","11",41.9,67.3,5.5,36.4,30.9,27.3,18.2,49.1,18.2,14.5
112281302,"FRANKLIN",12,"CHAMBERSBURG AREA SD","05",61.1,62.5,35.3,25.8,18.5,20.5,33.3,29.2,18.9,18.6
112281302,"FRANKLIN",12,"CHAMBERSBURG AREA SD","08",54.3,69.1,19.8,34.5,23.7,22.0,31.7,37.4,15.7,15.2
112281302,"FRANKLIN",12,"CHAMBERSBURG AREA SD","11",44.2,59.7,21.8,22.4,23.1,32.6,28.8,30.9,18.4,21.8
112282004,"FRANKLIN",12,"FANNETT-METAL SD","05",48.1,61.5,26.9,21.2,30.8,21.2,36.5,25.0,13.5,25.0
112282004,"FRANKLIN",12,"FANNETT-METAL SD","08",47.2,58.2,14.5,32.7,14.5,38.2,29.1,29.1,14.5,27.3
112282004,"FRANKLIN",12,"FANNETT-METAL SD","11",31.5,34.3,2.9,28.6,25.7,42.9,8.6,25.7,25.7,40.0
112283003,"FRANKLIN",12,"GREENCASTLE-ANTRIM SD","05",69.5,67.5,34.5,35.0,14.2,16.2,32.5,35.0,21.3,11.2
112283003,"FRANKLIN",12,"GREENCASTLE-ANTRIM SD","08",62.5,66.1,27.2,35.3,17.7,19.8,33.9,32.2,18.2,15.7
112283003,"FRANKLIN",12,"GREENCASTLE-ANTRIM SD","11",55.4,59.4,23.7,31.7,21.5,23.1,24.1,35.3,21.4,19.3
112286003,"FRANKLIN",12,"TUSCARORA SD","05",67.9,69.6,42.9,25.0,17.9,14.1,35.9,33.7,18.5,12.0
112286003,"FRANKLIN",12,"TUSCARORA SD","08",69.4,76.7,29.2,40.2,17.8,12.8,39.7,37.0,12.8,10.5
112286003,"FRANKLIN",12,"TUSCARORA SD","11",41.3,56.3,16.3,25.0,27.3,31.4,20.1,36.2,17.2,26.4
112289003,"FRANKLIN",12,"WAYNESBORO AREA SD","05",77.6,68.5,54.2,23.4,14.7,7.7,39.9,28.6,18.7,12.8
112289003,"FRANKLIN",12,"WAYNESBORO AREA SD","08",63.7,72.9,27.4,36.3,18.3,18.0,38.4,34.5,14.6,12.5
112289003,"FRANKLIN",12,"WAYNESBORO AREA SD","11",34.9,48.0,10.5,24.4,21.1,44.0,15.3,32.7,24.4,27.6
111291304,"FULTON",11,"CENTRAL FULTON SD","05",45.5,65.5,25.5,20.0,14.5,40.0,18.2,47.3,14.5,20.0
111291304,"FULTON",11,"CENTRAL FULTON SD","08",60.0,71.3,12.5,47.5,23.8,16.3,28.8,42.5,15.0,13.8
111291304,"FULTON",11,"CENTRAL FULTON SD","11",21.7,36.8,4.3,17.4,34.8,43.5,14.7,22.1,33.8,29.4
111292304,"FULTON",11,"FORBES ROAD SD","05",53.0,40.8,30.6,22.4,26.5,20.4,20.4,20.4,34.7,24.5
111292304,"FULTON",11,"FORBES ROAD SD","08",29.1,51.6,6.5,22.6,32.3,38.7,16.1,35.5,22.6,25.8
111292304,"FULTON",11,"FORBES ROAD SD","11",46.9,53.1,18.8,28.1,15.6,37.5,12.5,40.6,31.3,15.6
111297504,"FULTON",11,"SOUTHERN FULTON SD","05",52.2,52.3,31.3,20.9,20.9,26.9,26.9,25.4,25.4,22.4
111297504,"FULTON",11,"SOUTHERN FULTON SD","08",74.7,77.6,25.4,49.3,17.9,7.5,37.3,40.3,14.9,7.5
111297504,"FULTON",11,"SOUTHERN FULTON SD","11",41.0,52.5,14.8,26.2,24.6,34.4,27.9,24.6,27.9,19.7
101301303,"GREENE",1,"CARMICHAELS AREA SD","05",67.4,57.0,37.2,30.2,18.6,14.0,25.6,31.4,19.8,23.3
101301303,"GREENE",1,"CARMICHAELS AREA SD","08",41.6,64.0,7.9,33.7,43.8,14.6,19.1,44.9,21.3,14.6
101301303,"GREENE",1,"CARMICHAELS AREA SD","11",43.3,56.7,7.5,35.8,11.9,44.8,13.4,43.3,22.4,20.9
101301403,"GREENE",1,"CENTRAL GREENE SD","05",56.9,51.2,34.5,22.4,22.4,20.7,25.9,25.3,20.1,28.7
101301403,"GREENE",1,"CENTRAL GREENE SD","08",57.7,69.7,28.6,29.1,22.3,20.0,36.0,33.7,13.7,16.6
101301403,"GREENE",1,"CENTRAL GREENE SD","11",56.4,64.5,35.5,20.9,23.3,20.3,21.5,43.0,18.6,16.9
101303503,"GREENE",1,"JEFFERSON-MORGAN SD","05",50.7,47.8,26.1,24.6,15.9,33.3,21.7,26.1,23.2,29.0
101303503,"GREENE",1,"JEFFERSON-MORGAN SD","08",50.0,66.6,10.5,39.5,28.9,21.1,29.3,37.3,18.7,14.7
101303503,"GREENE",1,"JEFFERSON-MORGAN SD","11",32.4,57.8,14.1,18.3,22.5,45.1,12.7,45.1,18.3,23.9
101306503,"GREENE",1,"SOUTHEASTERN GREENE SD","05",42.1,50.9,8.8,33.3,26.3,31.6,15.8,35.1,15.8,33.3
101306503,"GREENE",1,"SOUTHEASTERN GREENE SD","08",17.2,39.1,1.6,15.6,34.4,48.4,6.3,32.8,28.1,32.8
101306503,"GREENE",1,"SOUTHEASTERN GREENE SD","11",15.6,57.8,0.0,15.6,31.1,53.3,15.6,42.2,22.2,20.0
101308503,"GREENE",1,"WEST GREENE SD","05",63.6,57.7,31.8,31.8,24.7,11.8,36.5,21.2,22.4,20.0
101308503,"GREENE",1,"WEST GREENE SD","08",50.0,55.3,12.8,37.2,29.8,20.2,14.9,40.4,20.2,24.5
101308503,"GREENE",1,"WEST GREENE SD","11",21.7,37.8,5.0,16.7,25.0,53.3,14.8,23.0,23.0,39.3
111312503,"HUNTINGDON",11,"HUNTINGDON AREA SD","05",66.7,65.0,43.1,23.6,16.1,17.2,35.1,29.9,19.0,16.1
111312503,"HUNTINGDON",11,"HUNTINGDON AREA SD","08",67.7,78.6,26.9,40.8,17.9,14.4,40.8,37.8,13.4,8.0
111312503,"HUNTINGDON",11,"HUNTINGDON AREA SD","11",53.7,60.6,28.1,25.6,21.9,24.4,25.0,35.6,13.8,25.6
111312804,"HUNTINGDON",11,"JUNIATA VALLEY SD","05",77.6,72.5,46.6,31.0,13.8,8.6,39.7,32.8,19.0,8.6
111312804,"HUNTINGDON",11,"JUNIATA VALLEY SD","08",65.2,63.7,23.2,42.0,14.5,20.3,24.6,39.1,11.6,24.6
111312804,"HUNTINGDON",11,"JUNIATA VALLEY SD","11",46.4,62.5,32.1,14.3,16.1,37.5,23.2,39.3,12.5,25.0
111316003,"HUNTINGDON",11,"MOUNT UNION AREA SD","05",65.7,61.2,38.7,27.0,21.6,12.6,25.2,36.0,23.4,15.3
111316003,"HUNTINGDON",11,"MOUNT UNION AREA SD","08",42.2,49.2,10.2,32.0,28.9,28.9,17.2,32.0,21.1,29.7
111316003,"HUNTINGDON",11,"MOUNT UNION AREA SD","11",27.4,50.0,6.6,20.8,23.6,49.1,12.3,37.7,19.8,30.2
111317503,"HUNTINGDON",11,"SOUTHERN HUNTINGDON COU","05",53.3,63.3,29.4,23.9,24.8,22.0,28.4,34.9,21.1,15.6
111317503,"HUNTINGDON",11,"SOUTHERN HUNTINGDON COU","08",34.2,50.4,5.4,28.8,32.4,33.3,12.6,37.8,23.4,26.1
111317503,"HUNTINGDON",11,"SOUTHERN HUNTINGDON COU","11",29.4,48.0,9.8,19.6,22.5,48.0,14.7,33.3,20.6,31.4
128321103,"INDIANA",28,"BLAIRSVILLE-SALTSBURG S","05",71.3,62.8,43.8,27.5,17.0,11.8,28.8,34.0,19.6,17.6
128321103,"INDIANA",28,"BLAIRSVILLE-SALTSBURG S","08",71.8,74.5,29.7,42.1,16.4,11.8,30.1,44.4,12.2,13.3
128321103,"INDIANA",28,"BLAIRSVILLE-SALTSBURG S","11",56.4,61.0,28.9,27.5,20.1,23.5,22.1,38.9,19.5,19.5
128323303,"INDIANA",28,"HOMER-CENTER SD","05",76.4,70.8,36.1,40.3,18.1,5.6,34.7,36.1,15.3,13.9
128323303,"INDIANA",28,"HOMER-CENTER SD","08",72.7,70.5,25.0,47.7,17.0,10.2,36.4,34.1,15.9,13.6
128323303,"INDIANA",28,"HOMER-CENTER SD","11",56.4,60.5,28.2,28.2,19.7,23.9,19.7,40.8,21.1,18.3
128323703,"INDIANA",28,"INDIANA AREA SD","05",72.2,65.4,36.1,36.1,13.9,13.9,35.6,29.8,22.6,12.0
128323703,"INDIANA",28,"INDIANA AREA SD","08",71.5,87.4,38.7,32.8,15.6,12.9,56.3,31.1,7.9,4.6
128323703,"INDIANA",28,"INDIANA AREA SD","11",71.0,75.4,44.4,26.6,13.5,15.5,40.9,34.5,11.5,13.1
128325203,"INDIANA",28,"MARION CENTER AREA SD","05",64.4,58.3,36.4,28.0,18.9,16.7,25.0,33.3,19.7,22.0
128325203,"INDIANA",28,"MARION CENTER AREA SD","08",60.5,78.8,24.4,36.1,21.8,17.6,41.5,37.3,11.9,9.3
128325203,"INDIANA",28,"MARION CENTER AREA SD","11",48.4,72.7,19.5,28.9,24.2,27.3,31.3,41.4,14.1,13.3
