"The 2007 PSSA Writing District Level Proficiency Results by Grade and District Total (Full Academic Year)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Groups that have less than 10 students assessed are noted by an asterisk (*). Performance level totals may not add up to 100 due to rounding. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"District total may include data from those grades that are represented by an asterisk.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AUN","County","IU Number","District Name","Grade","Number scored Writing","Writing Advanced","Writing Proficient","Writing Basic","Writing Below Basic","Number scored Writing                IEP","Writing Advanced IEP","Writing Proficient IEP","Writing Basic              IEP","Writing Below Basic             IEP","Number scored Writing                ELL","Writing Advanced ELL","Writing Proficient ELL","Writing Basic             ELL","Writing Below Basic              ELL","Number scored Writing Title I","Writing Advanced Title I","Writing Proficient Title I","Writing Basic             Title I","Writing Below Basic            Title I","Number scored Writing Migrant","Writing Advanced Migrant","Writing Proficient Migrant","Writing Basic Migrant","Writing Below Basic Migrant","Number scored Writing Econ. Disadv.","Writing Advanced Econ. Disadv.","Writing Proficient Econ. Disadv.","Writing Basic Econ. Disadv.","Writing Below Basic Econ. Disadv.","Number scored Writing Male","Writing Advanced Male","Writing Proficient Male","Writing Basic              Male","Writing Below Basic             Male","Number scored Writing Female","Writing Advanced Female","Writing Proficient Female","Writing Basic Female","Writing Below Basic Female","Number scored Writing Title III","Writing Advanced Title III","Writing Proficient Title III","Writing Basic                 Title III","Writing Below Basic             Title III","Number scored Writing  White","Writing Advanced  White","Writing Proficient  White","Writing Basic  White","Writing Below Basic  White","Number scored Writing  Black","Writing Advanced  Black","Writing Proficient  Black","Writing Basic  Black","Writing Below Basic  Black","Number scored Writing  Hispanic","Writing Advanced  Hispanic","Writing Proficient  Hispanic","Writing Basic  Hispanic","Writing Below Basic  Hispanic","Number scored Writing  Asian","Writing Advanced  Asian","Writing Proficient  Asian","Writing Basic  Asian","Writing Below Basic  Asian","Number scored Writing  Native American","Writing Advanced  Native American","Writing Proficient  Native American","Writing Basic  Native American","Writing Below Basic  Native American","Number scored Writing  Multi-ethnic","Writing Advanced  Multi-ethnic","Writing Proficient  Multi-ethnic","Writing Basic  Multi-ethnic","Writing Below Basic  Multi-ethnic"
103020753,"Allegheny                       ",3,"AVONWORTH SD",11,98,3.1,80.6,14.3,2.0,16,0.0,56.3,31.3,12.5,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",2,"*","*","*","*",51,3.9,70.6,21.6,3.9,47,2.1,91.5,6.4,0.0,0,"*","*","*","*",94,3.2,79.8,14.9,2.1,0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",3,"*","*","*","*"
103020753,"Allegheny                       ",3,"AVONWORTH SD","District Total",314,8.3,78.7,11.8,1.3,44,2.3,54.5,38.6,4.5,3,"*","*","*","*",17,5.9,88.2,5.9,0.0,0,"*","*","*","*",22,0.0,72.7,22.7,4.5,151,5.3,74.2,17.9,2.6,163,11.0,82.8,6.1,0.0,0,"*","*","*","*",302,8.6,77.8,12.3,1.3,4,"*","*","*","*",2,"*","*","*","*",3,"*","*","*","*",0,"*","*","*","*",3,"*","*","*","*"
103021102,"Allegheny                       ",3,"BALDWIN-WHITEHALL SD",5,303,0.7,53.1,45.2,1.0,44,0.0,11.4,86.4,2.3,14,0.0,0.0,85.7,14.3,34,0.0,11.8,88.2,0.0,0,"*","*","*","*",86,0.0,41.9,55.8,2.3,161,0.6,42.9,56.5,0.0,142,0.7,64.8,32.4,2.1,14,0.0,0.0,85.7,14.3,268,0.7,56.3,41.8,1.1,27,0.0,29.6,70.4,0.0,2,"*","*","*","*",5,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
103021102,"Allegheny                       ",3,"BALDWIN-WHITEHALL SD",8,307,3.6,59.6,34.2,2.6,49,2.0,26.5,69.4,2.0,7,"*","*","*","*",12,0.0,8.3,75.0,16.7,0,"*","*","*","*",76,1.3,42.1,48.7,7.9,171,2.3,55.0,38.6,4.1,136,5.1,65.4,28.7,0.7,7,"*","*","*","*",270,3.7,63.0,31.1,2.2,28,3.6,21.4,67.9,7.1,3,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",4,"*","*","*","*"
103021102,"Allegheny                       ",3,"BALDWIN-WHITEHALL SD",11,408,16.2,78.9,4.2,0.7,32,0.0,84.4,15.6,0.0,8,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",60,11.7,78.3,5.0,5.0,199,12.1,79.9,7.0,1.0,209,20.1,78.0,1.4,0.5,8,"*","*","*","*",383,16.2,78.9,4.2,0.8,17,5.9,88.2,5.9,0.0,0,"*","*","*","*",4,"*","*","*","*",1,"*","*","*","*",3,"*","*","*","*"
103021102,"Allegheny                       ",3,"BALDWIN-WHITEHALL SD","District Total",1018,7.8,65.4,25.4,1.4,125,0.8,36.0,61.6,1.6,29,0.0,13.8,62.1,24.1,46,0.0,10.9,84.8,4.3,0,"*","*","*","*",222,3.6,51.8,39.6,5.0,531,5.5,60.6,32.2,1.7,487,10.3,70.6,18.1,1.0,29,0.0,1.4,6.2,2.4,921,8.0,67.6,23.0,1.3,72,2.8,40.3,54.2,2.8,5,"*","*","*","*",11,27.3,45.5,27.3,0.0,2,"*","*","*","*",7,"*","*","*","*"
103021252,"Allegheny                       ",3,"BETHEL PARK SD",5,379,1.6,84.2,14.2,0.0,47,0.0,48.9,51.1,0.0,3,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",34,0.0,79.4,20.6,0.0,195,0.5,81.5,17.9,0.0,184,2.7,87.0,10.3,0.0,0,"*","*","*","*",362,1.7,84.8,13.5,0.0,7,"*","*","*","*",3,"*","*","*","*",5,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
103021252,"Allegheny                       ",3,"BETHEL PARK SD",8,395,27.1,64.6,7.3,1.0,54,3.7,57.4,31.5,7.4,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",30,10.0,60.0,26.7,3.3,194,22.2,67.5,8.2,2.1,201,31.8,61.7,6.5,0.0,0,"*","*","*","*",379,27.2,64.6,7.1,1.1,8,"*","*","*","*",2,"*","*","*","*",6,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103021252,"Allegheny                       ",3,"BETHEL PARK SD",11,448,17.0,79.5,3.6,0.0,40,0.0,67.5,32.5,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",15,6.7,93.3,0.0,0.0,234,14.1,80.3,5.6,0.0,214,20.1,78.5,1.4,0.0,0,"*","*","*","*",431,17.6,78.9,3.5,0.0,8,"*","*","*","*",5,"*","*","*","*",4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103021252,"Allegheny                       ",3,"BETHEL PARK SD","District Total",1222,15.5,76.1,8.1,0.3,141,1.4,57.4,38.3,2.8,3,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",79,5.1,74.7,19.0,1.3,623,12.4,76.7,10.3,0.6,599,18.7,75.5,5.8,0.0,0,"*","*","*","*",1172,15.8,76.1,7.8,0.3,23,0.0,78.3,21.7,0.0,10,10.0,70.0,20.0,0.0,15,20.0,73.3,6.7,0.0,1,"*","*","*","*",0,"*","*","*","*"
103021453,"Allegheny                       ",3,"BRENTWOOD BOROUGH SD",5,84,0.0,72.6,27.4,0.0,7,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",20,0.0,60.0,40.0,0.0,41,0.0,63.4,36.6,0.0,43,0.0,81.4,18.6,0.0,0,"*","*","*","*",79,0.0,73.4,26.6,0.0,4,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103021453,"Allegheny                       ",3,"BRENTWOOD BOROUGH SD",8,90,7.8,68.9,22.2,1.1,16,0.0,0.0,93.8,6.3,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",36,5.6,52.8,38.9,2.8,46,2.2,65.2,30.4,2.2,44,13.6,72.7,13.6,0.0,1,"*","*","*","*",83,8.4,71.1,19.3,1.2,6,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103021453,"Allegheny                       ",3,"BRENTWOOD BOROUGH SD",11,104,25.0,68.3,6.7,0.0,12,0.0,50.0,50.0,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",19,10.5,78.9,10.5,0.0,60,8.3,83.3,8.3,0.0,44,47.7,47.7,4.5,0.0,0,"*","*","*","*",101,25.7,67.3,6.9,0.0,1,"*","*","*","*",0,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103021453,"Allegheny                       ",3,"BRENTWOOD BOROUGH SD","District Total",278,11.9,69.8,18.0,0.4,35,0.0,17.1,80.0,2.9,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",75,5.3,61.3,32.0,1.3,147,4.1,72.1,23.1,0.7,131,20.6,67.2,12.2,0.0,1,"*","*","*","*",263,12.5,70.3,16.7,0.4,11,0.0,45.5,54.5,0.0,1,"*","*","*","*",3,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103021603,"Allegheny                       ",3,"CARLYNTON SD",5,112,0.9,54.5,44.6,0.0,9,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",37,0.0,56.8,43.2,0.0,56,0.0,39.3,60.7,0.0,56,1.8,69.6,28.6,0.0,0,"*","*","*","*",98,1.0,55.1,43.9,0.0,6,"*","*","*","*",1,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",5,"*","*","*","*"
103021603,"Allegheny                       ",3,"CARLYNTON SD",8,82,13.4,75.6,11.0,0.0,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",31,3.2,83.9,12.9,0.0,40,12.5,72.5,15.0,0.0,42,14.3,78.6,7.1,0.0,0,"*","*","*","*",70,14.3,74.3,11.4,0.0,7,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",4,"*","*","*","*"
103021603,"Allegheny                       ",3,"CARLYNTON SD",11,100,6.0,82.0,12.0,0.0,16,0.0,25.0,75.0,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",23,4.3,73.9,21.7,0.0,52,5.8,76.9,17.3,0.0,48,6.3,87.5,6.3,0.0,0,"*","*","*","*",91,6.6,82.4,11.0,0.0,4,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",4,"*","*","*","*"
103021603,"Allegheny                       ",3,"CARLYNTON SD","District Total",294,6.1,69.7,24.1,0.0,25,0.0,16.0,84.0,0.0,2,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",91,2.2,70.3,27.5,0.0,148,5.4,61.5,33.1,0.0,146,6.8,78.1,15.1,0.0,0,"*","*","*","*",259,6.6,69.9,23.6,0.0,17,5.9,64.7,29.4,0.0,3,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",13,0.0,69.2,30.8,0.0
103021752,"Allegheny                       ",3,"CHARTIERS VALLEY SD",5,264,0.0,48.9,50.8,0.4,38,0.0,15.8,81.6,2.6,1,"*","*","*","*",44,0.0,25.0,75.0,0.0,0,"*","*","*","*",57,0.0,38.6,59.6,1.8,134,0.0,41.0,59.0,0.0,130,0.0,56.9,42.3,0.8,1,"*","*","*","*",225,0.0,47.6,52.4,0.0,18,0.0,33.3,61.1,5.6,1,"*","*","*","*",20,0.0,75.0,25.0,0.0,0,"*","*","*","*",0,"*","*","*","*"
103021752,"Allegheny                       ",3,"CHARTIERS VALLEY SD",8,258,16.3,72.1,11.6,0.0,25,8.0,56.0,36.0,0.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",49,4.1,77.6,18.4,0.0,138,11.6,71.0,17.4,0.0,120,21.7,73.3,5.0,0.0,1,"*","*","*","*",236,16.5,72.5,11.0,0.0,12,0.0,75.0,25.0,0.0,0,"*","*","*","*",10,30.0,60.0,10.0,0.0,0,"*","*","*","*",0,"*","*","*","*"
103021752,"Allegheny                       ",3,"CHARTIERS VALLEY SD",11,305,9.8,84.6,5.6,0.0,29,0.0,69.0,31.0,0.0,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",39,0.0,94.9,5.1,0.0,164,6.1,85.4,8.5,0.0,141,14.2,83.7,2.1,0.0,2,"*","*","*","*",286,9.8,84.3,5.9,0.0,8,"*","*","*","*",0,"*","*","*","*",11,18.2,81.8,0.0,0.0,0,"*","*","*","*",0,"*","*","*","*"
103021752,"Allegheny                       ",3,"CHARTIERS VALLEY SD","District Total",827,8.7,69.3,21.9,0.1,92,2.2,43.5,53.3,1.1,4,"*","*","*","*",44,0.0,25.0,75.0,0.0,0,"*","*","*","*",145,1.4,66.9,31.0,0.7,436,6.0,67.2,26.8,0.0,391,11.8,71.6,16.4,0.3,4,"*","*","*","*",747,9.0,69.5,21.6,0.0,38,0.0,60.5,36.8,2.6,1,"*","*","*","*",41,12.2,73.2,14.6,0.0,0,"*","*","*","*",0,"*","*","*","*"
103021903,"Allegheny                       ",3,"CLAIRTON CITY SD",5,66,0.0,16.7,81.8,1.5,21,0.0,0.0,95.2,4.8,0,"*","*","*","*",66,0.0,16.7,81.8,1.5,0,"*","*","*","*",60,0.0,15.0,83.3,1.7,30,0.0,10.0,90.0,0.0,36,0.0,22.2,75.0,2.8,0,"*","*","*","*",20,0.0,10.0,90.0,0.0,46,0.0,19.6,78.3,2.2,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103021903,"Allegheny                       ",3,"CLAIRTON CITY SD",8,71,1.4,50.7,38.0,9.9,22,0.0,22.7,45.5,31.8,0,"*","*","*","*",70,1.4,51.4,38.6,8.6,0,"*","*","*","*",63,0.0,50.8,39.7,9.5,37,2.7,43.2,40.5,13.5,34,0.0,58.8,35.3,5.9,0,"*","*","*","*",18,5.6,77.8,11.1,5.6,53,0.0,41.5,47.2,11.3,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103021903,"Allegheny                       ",3,"CLAIRTON CITY SD",11,64,4.7,76.6,18.8,0.0,15,0.0,60.0,40.0,0.0,0,"*","*","*","*",64,4.7,76.6,18.8,0.0,0,"*","*","*","*",53,5.7,73.6,20.8,0.0,30,0.0,73.3,26.7,0.0,34,8.8,79.4,11.8,0.0,0,"*","*","*","*",24,4.2,87.5,8.3,0.0,40,5.0,70.0,25.0,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103021903,"Allegheny                       ",3,"CLAIRTON CITY SD","District Total",201,2.0,47.8,46.3,4.0,58,0.0,24.1,62.1,13.8,0,"*","*","*","*",200,2.0,48.0,46.5,3.5,0,"*","*","*","*",176,1.7,45.5,48.9,4.0,97,1.0,42.3,51.5,5.2,104,2.9,52.9,41.3,2.9,0,"*","*","*","*",62,3.2,59.7,35.5,1.6,139,1.4,42.4,51.1,5.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103022103,"Allegheny                       ",3,"CORNELL SD",5,49,4.1,69.4,26.5,0.0,4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",32,6.3,62.5,31.3,0.0,23,0.0,60.9,39.1,0.0,26,7.7,76.9,15.4,0.0,0,"*","*","*","*",35,5.7,68.6,25.7,0.0,14,0.0,71.4,28.6,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103022103,"Allegheny                       ",3,"CORNELL SD",8,66,4.5,74.2,19.7,1.5,13,0.0,53.8,38.5,7.7,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",39,0.0,69.2,28.2,2.6,37,5.4,64.9,27.0,2.7,29,3.4,86.2,10.3,0.0,0,"*","*","*","*",52,5.8,78.8,13.5,1.9,14,0.0,57.1,42.9,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103022103,"Allegheny                       ",3,"CORNELL SD",11,46,4.3,76.1,19.6,0.0,4,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",26,3.8,76.9,19.2,0.0,17,0.0,70.6,29.4,0.0,29,6.9,79.3,13.8,0.0,0,"*","*","*","*",32,6.3,78.1,15.6,0.0,13,0.0,69.2,30.8,0.0,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103022103,"Allegheny                       ",3,"CORNELL SD","District Total",161,4.3,73.3,21.7,0.6,21,0.0,61.9,33.3,4.8,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",97,3.1,69.1,26.8,1.0,77,2.6,64.9,31.2,1.3,84,6.0,81.0,13.1,0.0,0,"*","*","*","*",119,5.9,75.6,17.6,0.8,41,0.0,65.9,34.1,0.0,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103022253,"Allegheny                       ",3,"DEER LAKES SD",5,139,1.4,76.3,21.6,0.7,20,0.0,30.0,65.0,5.0,0,"*","*","*","*",8,"*","*","*","*",0,"*","*","*","*",33,0.0,69.7,27.3,3.0,69,1.4,72.5,24.6,1.4,70,1.4,80.0,18.6,0.0,0,"*","*","*","*",138,1.4,76.8,21.0,0.7,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103022253,"Allegheny                       ",3,"DEER LAKES SD",8,155,25.8,67.1,6.5,0.6,28,0.0,67.9,28.6,3.6,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",32,12.5,71.9,15.6,0.0,79,22.8,64.6,11.4,1.3,76,28.9,69.7,1.3,0.0,0,"*","*","*","*",150,25.3,67.3,6.7,0.7,2,"*","*","*","*",1,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103022253,"Allegheny                       ",3,"DEER LAKES SD",11,153,4.6,86.9,8.5,0.0,16,0.0,43.8,56.3,0.0,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",18,0.0,72.2,27.8,0.0,75,2.7,82.7,14.7,0.0,78,6.4,91.0,2.6,0.0,0,"*","*","*","*",151,4.6,86.8,8.6,0.0,2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103022253,"Allegheny                       ",3,"DEER LAKES SD","District Total",447,11.0,76.7,11.9,0.4,64,0.0,50.0,46.9,3.1,0,"*","*","*","*",9,"*","*","*","*",0,"*","*","*","*",83,4.8,71.1,22.9,1.2,223,9.4,73.1,16.6,0.9,224,12.5,80.4,7.1,0.0,0,"*","*","*","*",439,10.7,77.0,11.8,0.5,5,"*","*","*","*",1,"*","*","*","*",2,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103022503,"Allegheny                       ",3,"DUQUESNE CITY SD",5,45,0.0,6.7,88.9,4.4,8,"*","*","*","*",0,"*","*","*","*",44,0.0,6.8,90.9,2.3,0,"*","*","*","*",45,0.0,6.7,88.9,4.4,27,0.0,3.7,88.9,7.4,18,0.0,11.1,88.9,0.0,0,"*","*","*","*",2,"*","*","*","*",42,0.0,4.8,92.9,2.4,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*"
103022503,"Allegheny                       ",3,"DUQUESNE CITY SD",8,39,0.0,23.1,69.2,7.7,8,"*","*","*","*",0,"*","*","*","*",36,0.0,22.2,69.4,8.3,0,"*","*","*","*",39,0.0,23.1,69.2,7.7,18,0.0,16.7,83.3,0.0,21,0.0,28.6,57.1,14.3,0,"*","*","*","*",2,"*","*","*","*",36,0.0,25.0,66.7,8.3,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*"
103022503,"Allegheny                       ",3,"DUQUESNE CITY SD",11,23,0.0,78.3,13.0,8.7,12,0.0,58.3,25.0,16.7,0,"*","*","*","*",17,0.0,100.0,0.0,0.0,0,"*","*","*","*",20,0.0,90.0,5.0,5.0,14,0.0,78.6,7.1,14.3,8,"*","*","*","*",0,"*","*","*","*",4,"*","*","*","*",18,0.0,83.3,11.1,5.6,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*"
103022503,"Allegheny                       ",3,"DUQUESNE CITY SD","District Total",107,0.0,28.0,65.4,6.5,28,0.0,32.1,53.6,14.3,0,"*","*","*","*",97,0.0,28.9,67.0,4.1,0,"*","*","*","*",104,0.0,28.8,65.4,5.8,59,0.0,25.4,67.8,6.8,47,0.0,29.8,63.8,6.4,0,"*","*","*","*",8,"*","*","*","*",96,0.0,27.1,67.7,5.2,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",3,"*","*","*","*"
103022803,"Allegheny                       ",3,"EAST ALLEGHENY SD",5,118,0.0,27.1,72.0,0.8,16,0.0,6.3,87.5,6.3,0,"*","*","*","*",29,0.0,3.4,96.6,0.0,0,"*","*","*","*",64,0.0,18.8,79.7,1.6,60,0.0,20.0,80.0,0.0,58,0.0,34.5,63.8,1.7,0,"*","*","*","*",87,0.0,32.2,66.7,1.1,28,0.0,10.7,89.3,0.0,3,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103022803,"Allegheny                       ",3,"EAST ALLEGHENY SD",8,138,14.5,70.3,11.6,3.6,17,0.0,29.4,41.2,29.4,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",66,10.6,66.7,15.2,7.6,66,7.6,72.7,12.1,7.6,72,20.8,68.1,11.1,0.0,0,"*","*","*","*",113,15.9,74.3,7.1,2.7,24,8.3,54.2,29.2,8.3,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*"
103022803,"Allegheny                       ",3,"EAST ALLEGHENY SD",11,124,4.8,88.7,6.5,0.0,13,0.0,61.5,38.5,0.0,0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*",49,4.1,83.7,12.2,0.0,56,0.0,87.5,12.5,0.0,67,9.0,89.6,1.5,0.0,0,"*","*","*","*",96,5.2,87.5,7.3,0.0,24,4.2,91.7,4.2,0.0,1,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
103022803,"Allegheny                       ",3,"EAST ALLEGHENY SD","District Total",380,6.8,62.9,28.7,1.6,46,0.0,30.4,56.5,13.0,0,"*","*","*","*",31,0.0,3.2,93.5,3.2,0,"*","*","*","*",179,5.0,54.2,37.4,3.4,182,2.7,59.9,34.6,2.7,197,10.7,65.5,23.4,0.5,0,"*","*","*","*",296,7.8,66.2,24.7,1.4,76,3.9,50.0,43.4,2.6,5,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
103023153,"Allegheny                       ",3,"ELIZABETH FORWARD SD",5,209,3.3,78.5,17.7,0.5,33,3.0,48.5,45.5,3.0,0,"*","*","*","*",27,0.0,59.3,40.7,0.0,0,"*","*","*","*",54,1.9,74.1,22.2,1.9,98,4.1,66.3,29.6,0.0,111,2.7,89.2,7.2,0.9,0,"*","*","*","*",202,3.5,79.2,16.8,0.5,6,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
103023153,"Allegheny                       ",3,"ELIZABETH FORWARD SD",8,238,9.7,68.9,21.0,0.4,26,0.0,50.0,46.2,3.8,0,"*","*","*","*",40,0.0,57.5,42.5,0.0,0,"*","*","*","*",76,2.6,68.4,28.9,0.0,113,4.4,69.0,25.7,0.9,125,14.4,68.8,16.8,0.0,0,"*","*","*","*",225,9.8,69.3,20.4,0.4,10,0.0,60.0,40.0,0.0,1,"*","*","*","*",1,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
103023153,"Allegheny                       ",3,"ELIZABETH FORWARD SD",11,210,6.7,80.5,10.5,2.4,32,0.0,40.6,43.8,15.6,0,"*","*","*","*",12,0.0,100.0,0.0,0.0,0,"*","*","*","*",45,6.7,71.1,17.8,4.4,104,5.8,73.1,16.3,4.8,106,7.5,87.7,4.7,0.0,0,"*","*","*","*",202,6.9,80.7,9.9,2.5,4,"*","*","*","*",1,"*","*","*","*",2,"*","*","*","*",1,"*","*","*","*",0,"*","*","*","*"
103023153,"Allegheny                       ",3,"ELIZABETH FORWARD SD","District Total",657,6.7,75.6,16.6,1.1,91,1.1,46.2,45.1,7.7,0,"*","*","*","*",79,0.0,64.6,35.4,0.0,0,"*","*","*","*",175,3.4,70.9,24.0,1.7,315,4.8,69.5,23.8,1.9,342,8.5,81.3,9.9,0.3,0,"*","*","*","*",629,6.8,76.2,15.9,1.1,20,0.0,70.0,30.0,0.0,2,"*","*","*","*",3,"*","*","*","*",3,"*","*","*","*",0,"*","*","*","*"
103023912,"Allegheny                       ",3,"FOX CHAPEL AREA SD",5,302,20.2,65.9,13.9,0.0,38,2.6,44.7,52.6,0.0,2,"*","*","*","*",33,0.0,54.5,45.5,0.0,0,"*","*","*","*",43,2.3,72.1,25.6,0.0,154,12.3,66.9,20.8,0.0,147,28.6,65.3,6.1,0.0,2,"*","*","*","*",272,20.2,66.2,13.6,0.0,6,"*","*","*","*",4,"*","*","*","*",19,26.3,68.4,5.3,0.0,0,"*","*","*","*",0,"*","*","*","*"
103023912,"Allegheny                       ",3,"FOX CHAPEL AREA SD",8,339,27.4,63.7,8.8,0.0,43,0.0,67.4,32.6,0.0,0,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",34,11.8,61.8,26.5,0.0,184,27.2,60.3,12.5,0.0,155,27.7,67.7,4.5,0.0,0,"*","*","*","*",316,27.2,63.6,9.2,0.0,4,"*","*","*","*",2,"*","*","*","*",17,35.3,64.7,0.0,0.0,0,"*","*","*","*",0,"*","*","*","*"
103023912,"Allegheny                       ",3,"FOX CHAPEL AREA SD",11,369,16.8,80.8,2.4,0.0,43,2.3,83.7,14.0,0.0,1,"*","*","*","*",0,"*","*","*","*",0,"*","*","*","*",26,3.8,84.6,11.5,0.0,180,12.8,84.4,2.8,0.0,189,20.6,77.2,2.1,0.0,1,"*","*","*","*",339,15.6,82.0,2.4,0.0,1,"*","*","*","*",4,"*","*","*","*",24,29.2,66.7,4.2,0.0,1,"*","*","*","*",0,"*","*","*","*"
103023912,"Allegheny                       ",3,"FOX CHAPEL AREA SD","District Total",1010,21.4,70.6,8.0,0.0,124,1.6,66.1,32.3,0.0,3,"*","*","*","*",33,0.0,54.5,45.5,0.0,0,"*","*","*","*",103,5.8,71.8,22.3,0.0,518,17.8,70.7,11.6,0.0,491,25.3,70.7,4.1,0.0,3,"*","*","*","*",927,20.9,71.1,8.0,0.0,11,9.1,54.5,36.4,0.0,10,30.0,70.0,0.0,0.0,60,30.0,66.7,3.3,0.0,1,"*","*","*","*",0,"*","*","*","*"
