,The 2012 PSSA Mathematics and Reading - District Proficiency Results by Grade Level*,,,,,,,,,,,,,,
,*Full Academic Year Students; No PASA/PSSA-M Scores. Data for groups with 10 or fewer students were replaced by blanks. Percentages were rounded to the nearest one-tenth. Proficiency percentages may not add up to 100 due to rounding.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
AUN,County,IU Number,District,Grade,Group,Number Scored Math,% Advanced Math,% Proficient Math,% Basic Math,% Below Basic Math,Number Scored Reading,% Advanced Reading,% Proficient Reading,% Basic Reading,% Below Basic Reading
108078003,Blair,8,TYRONE AREA SD,8,All Students,126,46.0,28.6,15.9,9.5,125,58.4,26.4,11.2,4.0
108078003,Blair,8,TYRONE AREA SD,11,All Students,145,35.2,33.1,17.2,14.5,146,48.6,39.7,5.5,6.2
108079004,Blair,8,WILLIAMSBURG COMMUNITY SD,3,All Students,44,43.2,43.2,11.4,2.3,44,20.5,54.5,13.6,11.4
108079004,Blair,8,WILLIAMSBURG COMMUNITY SD,4,All Students,32,50.0,28.1,15.6,6.3,32,9.4,68.8,18.8,3.1
108079004,Blair,8,WILLIAMSBURG COMMUNITY SD,5,All Students,31,51.6,29.0,12.9,6.5,30,20.0,53.3,26.7,0.0
108079004,Blair,8,WILLIAMSBURG COMMUNITY SD,6,All Students,25,68.0,16.0,12.0,4.0,25,40.0,32.0,20.0,8.0
108079004,Blair,8,WILLIAMSBURG COMMUNITY SD,7,All Students,36,41.7,36.1,11.1,11.1,36,38.9,27.8,25.0,8.3
108079004,Blair,8,WILLIAMSBURG COMMUNITY SD,8,All Students,29,44.8,20.7,20.7,13.8,29,34.5,27.6,17.2,20.7
108079004,Blair,8,WILLIAMSBURG COMMUNITY SD,11,All Students,35,22.9,31.4,20.0,25.7,35,25.7,40.0,22.9,11.4
117080503,Bradford,17,ATHENS AREA SD,3,All Students,153,33.3,41.8,19.6,5.2,153,19.6,51.0,14.4,15.0
117080503,Bradford,17,ATHENS AREA SD,4,All Students,141,39.0,32.6,14.9,13.5,141,17.0,40.4,22.0,20.6
117080503,Bradford,17,ATHENS AREA SD,5,All Students,149,47.0,22.1,20.1,10.7,150,19.3,36.7,14.0,30.0
117080503,Bradford,17,ATHENS AREA SD,6,All Students,176,50.0,29.5,11.9,8.5,175,27.4,34.3,23.4,14.9
117080503,Bradford,17,ATHENS AREA SD,7,All Students,169,51.5,24.9,14.8,8.9,169,33.7,37.9,17.8,10.7
117080503,Bradford,17,ATHENS AREA SD,8,All Students,184,50.0,25.5,9.8,14.7,184,48.4,26.1,10.9,14.7
117080503,Bradford,17,ATHENS AREA SD,11,All Students,154,27.9,26.0,23.4,22.7,154,29.2,38.3,16.2,16.2
117081003,Bradford,17,CANTON AREA SD,3,All Students,70,41.4,44.3,10.0,4.3,70,20.0,48.6,11.4,20.0
117081003,Bradford,17,CANTON AREA SD,4,All Students,82,45.1,30.5,14.6,9.8,82,30.5,30.5,13.4,25.6
117081003,Bradford,17,CANTON AREA SD,5,All Students,61,41.0,27.9,18.0,13.1,60,16.7,35.0,23.3,25.0
117081003,Bradford,17,CANTON AREA SD,6,All Students,78,64.1,17.9,9.0,9.0,78,37.2,30.8,15.4,16.7
117081003,Bradford,17,CANTON AREA SD,7,All Students,56,64.3,25.0,5.4,5.4,56,41.1,39.3,12.5,7.1
117081003,Bradford,17,CANTON AREA SD,8,All Students,77,50.6,26.0,7.8,15.6,78,43.6,25.6,16.7,14.1
117081003,Bradford,17,CANTON AREA SD,11,All Students,66,15.2,28.8,27.3,28.8,66,24.2,39.4,15.2,21.2
117083004,Bradford,17,NORTHEAST BRADFORD SD,3,All Students,54,53.7,27.8,14.8,3.7,54,31.5,44.4,9.3,14.8
117083004,Bradford,17,NORTHEAST BRADFORD SD,4,All Students,60,65.0,28.3,6.7,0.0,57,29.8,42.1,22.8,5.3
117083004,Bradford,17,NORTHEAST BRADFORD SD,5,All Students,57,57.9,29.8,10.5,1.8,56,17.9,53.6,19.6,8.9
117083004,Bradford,17,NORTHEAST BRADFORD SD,6,All Students,54,74.1,24.1,1.9,0.0,53,30.2,54.7,11.3,3.8
117083004,Bradford,17,NORTHEAST BRADFORD SD,7,All Students,70,81.4,11.4,7.1,0.0,70,44.3,38.6,11.4,5.7
117083004,Bradford,17,NORTHEAST BRADFORD SD,8,All Students,53,66.0,20.8,11.3,1.9,54,59.3,35.2,5.6,0.0
117083004,Bradford,17,NORTHEAST BRADFORD SD,11,All Students,57,24.6,31.6,14.0,29.8,57,35.1,28.1,22.8,14.0
117086003,Bradford,17,SAYRE AREA SD,3,All Students,77,35.1,40.3,11.7,13.0,77,15.6,46.8,14.3,23.4
117086003,Bradford,17,SAYRE AREA SD,4,All Students,83,55.4,30.1,10.8,3.6,83,18.1,44.6,20.5,16.9
117086003,Bradford,17,SAYRE AREA SD,5,All Students,83,61.4,33.7,2.4,2.4,83,19.3,54.2,19.3,7.2
117086003,Bradford,17,SAYRE AREA SD,6,All Students,76,71.1,21.1,5.3,2.6,76,43.4,40.8,7.9,7.9
117086003,Bradford,17,SAYRE AREA SD,7,All Students,80,43.8,32.5,17.5,6.3,80,40.0,42.5,10.0,7.5
117086003,Bradford,17,SAYRE AREA SD,8,All Students,70,31.4,31.4,27.1,10.0,69,50.7,27.5,17.4,4.3
117086003,Bradford,17,SAYRE AREA SD,11,All Students,69,20.3,37.7,14.5,27.5,71,33.8,28.2,16.9,21.1
117086503,Bradford,17,TOWANDA AREA SD,3,All Students,86,47.7,33.7,10.5,8.1,86,17.4,59.3,9.3,14.0
117086503,Bradford,17,TOWANDA AREA SD,4,All Students,91,48.4,36.3,7.7,7.7,92,25.0,50.0,9.8,15.2
117086503,Bradford,17,TOWANDA AREA SD,5,All Students,124,33.1,23.4,24.2,19.4,119,20.2,34.5,21.0,24.4
117086503,Bradford,17,TOWANDA AREA SD,6,All Students,107,46.7,37.4,11.2,4.7,104,30.8,42.3,21.2,5.8
117086503,Bradford,17,TOWANDA AREA SD,7,All Students,105,59.0,22.9,11.4,6.7,101,49.5,36.6,8.9,5.0
117086503,Bradford,17,TOWANDA AREA SD,8,All Students,107,51.4,31.8,10.3,6.5,107,57.0,25.2,13.1,4.7
117086503,Bradford,17,TOWANDA AREA SD,11,All Students,130,18.5,28.5,23.8,29.2,129,29.5,30.2,16.3,24.0
117086653,Bradford,17,TROY AREA SD,3,All Students,101,39.6,47.5,10.9,2.0,101,21.8,48.5,13.9,15.8
117086653,Bradford,17,TROY AREA SD,4,All Students,117,57.3,28.2,8.5,6.0,116,26.7,46.6,11.2,15.5
117086653,Bradford,17,TROY AREA SD,5,All Students,97,47.4,29.9,17.5,5.2,97,19.6,32.0,30.9,17.5
117086653,Bradford,17,TROY AREA SD,6,All Students,113,56.6,23.0,12.4,8.0,113,38.9,24.8,21.2,15.0
117086653,Bradford,17,TROY AREA SD,7,All Students,97,68.0,22.7,7.2,2.1,94,36.2,44.7,13.8,5.3
117086653,Bradford,17,TROY AREA SD,8,All Students,106,54.7,24.5,14.2,6.6,106,51.9,33.0,6.6,8.5
117086653,Bradford,17,TROY AREA SD,11,All Students,130,25.4,31.5,19.2,23.8,131,29.0,39.7,16.0,15.3
117089003,Bradford,17,WYALUSING AREA SD,3,All Students,104,21.2,45.2,25.0,8.7,104,17.3,51.0,17.3,14.4
117089003,Bradford,17,WYALUSING AREA SD,4,All Students,108,38.0,36.1,13.9,12.0,105,20.0,50.5,21.9,7.6
117089003,Bradford,17,WYALUSING AREA SD,5,All Students,76,35.5,32.9,22.4,9.2,78,20.5,37.2,23.1,19.2
117089003,Bradford,17,WYALUSING AREA SD,6,All Students,104,45.2,33.7,11.5,9.6,108,24.1,36.1,16.7,23.1
117089003,Bradford,17,WYALUSING AREA SD,7,All Students,104,58.7,26.0,7.7,7.7,104,26.9,46.2,16.3,10.6
117089003,Bradford,17,WYALUSING AREA SD,8,All Students,96,47.9,29.2,12.5,10.4,98,50.0,25.5,12.2,12.2
117089003,Bradford,17,WYALUSING AREA SD,11,All Students,84,32.1,28.6,17.9,21.4,84,33.3,31.0,21.4,14.3
122091002,Bucks,22,BENSALEM TOWNSHIP SD,3,All Students,449,35.6,38.3,18.5,7.6,449,16.7,51.0,12.2,20.0
122091002,Bucks,22,BENSALEM TOWNSHIP SD,4,All Students,450,50.0,30.9,10.7,8.4,446,27.1,40.6,19.1,13.2
122091002,Bucks,22,BENSALEM TOWNSHIP SD,5,All Students,458,51.7,27.1,14.2,7.0,448,27.2,39.5,18.8,14.5
122091002,Bucks,22,BENSALEM TOWNSHIP SD,6,All Students,432,50.7,28.2,14.4,6.7,429,31.5,36.6,19.8,12.1
122091002,Bucks,22,BENSALEM TOWNSHIP SD,7,All Students,427,50.4,28.8,13.1,7.7,429,35.0,44.8,12.8,7.5
122091002,Bucks,22,BENSALEM TOWNSHIP SD,8,All Students,496,40.9,29.0,16.5,13.5,501,54.9,26.3,12.4,6.4
122091002,Bucks,22,BENSALEM TOWNSHIP SD,11,All Students,505,24.4,33.5,20.2,22.0,516,28.1,37.2,18.4,16.3
122091303,Bucks,22,BRISTOL BOROUGH SD,3,All Students,101,11.9,47.5,33.7,6.9,101,7.9,47.5,19.8,24.8
122091303,Bucks,22,BRISTOL BOROUGH SD,4,All Students,77,36.4,35.1,18.2,10.4,77,16.9,40.3,14.3,28.6
122091303,Bucks,22,BRISTOL BOROUGH SD,5,All Students,96,18.8,29.2,28.1,24.0,96,7.3,31.3,26.0,35.4
122091303,Bucks,22,BRISTOL BOROUGH SD,6,All Students,95,30.5,41.1,18.9,9.5,95,18.9,23.2,31.6,26.3
122091303,Bucks,22,BRISTOL BOROUGH SD,7,All Students,105,38.1,30.5,17.1,14.3,105,16.2,40.0,21.9,21.9
122091303,Bucks,22,BRISTOL BOROUGH SD,8,All Students,93,35.5,29.0,16.1,19.4,93,34.4,26.9,19.4,19.4
122091303,Bucks,22,BRISTOL BOROUGH SD,11,All Students,70,20.0,37.1,14.3,28.6,69,17.4,39.1,21.7,21.7
122091352,Bucks,22,BRISTOL TOWNSHIP SD,3,All Students,459,34.0,46.8,15.0,4.1,459,20.9,47.1,12.0,20.0
122091352,Bucks,22,BRISTOL TOWNSHIP SD,4,All Students,466,45.3,31.1,10.3,13.3,459,19.6,39.7,20.7,20.0
122091352,Bucks,22,BRISTOL TOWNSHIP SD,5,All Students,464,35.6,29.5,22.6,12.3,459,19.4,38.3,18.3,24.0
122091352,Bucks,22,BRISTOL TOWNSHIP SD,6,All Students,490,44.9,29.4,15.9,9.8,487,32.6,33.7,20.9,12.7
122091352,Bucks,22,BRISTOL TOWNSHIP SD,7,All Students,447,41.8,38.5,13.9,5.8,446,29.8,40.6,20.0,9.6
122091352,Bucks,22,BRISTOL TOWNSHIP SD,8,All Students,478,42.1,34.7,16.7,6.5,475,44.8,32.8,14.7,7.6
122091352,Bucks,22,BRISTOL TOWNSHIP SD,11,All Students,442,21.7,34.8,20.4,23.1,440,22.7,39.8,19.1,18.4
122092002,Bucks,22,CENTENNIAL SD,3,All Students,400,39.8,48.5,9.5,2.3,400,25.8,52.0,11.3,11.0
122092002,Bucks,22,CENTENNIAL SD,4,All Students,402,56.0,32.6,8.5,3.0,409,26.7,52.1,13.0,8.3
122092002,Bucks,22,CENTENNIAL SD,5,All Students,437,40.7,34.8,19.0,5.5,441,25.9,41.7,21.8,10.7
122092002,Bucks,22,CENTENNIAL SD,6,All Students,416,47.1,29.1,16.3,7.5,418,42.1,31.1,17.5,9.3
122092002,Bucks,22,CENTENNIAL SD,7,All Students,440,59.3,25.5,10.9,4.3,441,42.6,37.6,14.1,5.7
122092002,Bucks,22,CENTENNIAL SD,8,All Students,399,49.9,30.6,13.8,5.8,402,60.7,24.4,11.2,3.7
122092002,Bucks,22,CENTENNIAL SD,11,All Students,440,35.7,30.2,18.9,15.2,440,33.6,39.1,18.4,8.9
122092102,Bucks,22,CENTRAL BUCKS SD,3,All Students,1432,61.2,31.1,6.4,1.3,1431,44.6,46.5,4.9,4.0
122092102,Bucks,22,CENTRAL BUCKS SD,4,All Students,1432,76.9,20.0,2.4,0.7,1410,54.3,39.1,5.4,1.3
122092102,Bucks,22,CENTRAL BUCKS SD,5,All Students,1519,70.4,20.1,8.4,1.1,1495,47.8,38.1,10.8,3.3
122092102,Bucks,22,CENTRAL BUCKS SD,6,All Students,1555,75.4,19.3,4.6,0.6,1548,63.5,27.7,7.3,1.5
122092102,Bucks,22,CENTRAL BUCKS SD,7,All Students,1578,81.6,14.1,3.5,0.9,1561,66.3,28.6,4.0,1.1
122092102,Bucks,22,CENTRAL BUCKS SD,8,All Students,1611,80.9,13.2,4.7,1.1,1605,82.0,14.1,3.1,0.8
122092102,Bucks,22,CENTRAL BUCKS SD,11,All Students,1565,52.5,31.2,9.3,7.1,1564,58.2,30.1,8.2,3.4
122092353,Bucks,22,COUNCIL ROCK SD,3,All Students,792,61.1,32.4,4.8,1.6,791,39.4,49.2,6.1,5.3
122092353,Bucks,22,COUNCIL ROCK SD,4,All Students,804,70.6,22.5,4.1,2.7,796,44.3,41.0,11.6,3.1
122092353,Bucks,22,COUNCIL ROCK SD,5,All Students,875,59.5,24.8,12.3,3.3,872,37.8,41.9,14.4,5.8
122092353,Bucks,22,COUNCIL ROCK SD,6,All Students,913,62.3,27.3,8.8,1.6,910,53.2,31.6,10.1,5.1
122092353,Bucks,22,COUNCIL ROCK SD,7,All Students,931,73.0,20.8,3.4,2.7,928,66.2,26.6,5.0,2.3
122092353,Bucks,22,COUNCIL ROCK SD,8,All Students,941,70.2,20.5,6.5,2.8,946,78.6,16.3,3.8,1.3
122092353,Bucks,22,COUNCIL ROCK SD,11,All Students,975,50.5,28.6,10.2,10.8,969,54.2,29.5,10.7,5.6
122097203,Bucks,22,MORRISVILLE BOROUGH SD,3,All Students,69,37.7,49.3,11.6,1.4,69,20.3,49.3,18.8,11.6
122097203,Bucks,22,MORRISVILLE BOROUGH SD,4,All Students,56,41.1,41.1,10.7,7.1,56,16.1,35.7,28.6,19.6
122097203,Bucks,22,MORRISVILLE BOROUGH SD,5,All Students,83,48.2,26.5,20.5,4.8,81,22.2,43.2,19.8,14.8
122097203,Bucks,22,MORRISVILLE BOROUGH SD,6,All Students,60,38.3,33.3,23.3,5.0,60,16.7,40.0,28.3,15.0
122097203,Bucks,22,MORRISVILLE BOROUGH SD,7,All Students,58,55.2,32.8,6.9,5.2,58,31.0,48.3,13.8,6.9
122097203,Bucks,22,MORRISVILLE BOROUGH SD,8,All Students,59,45.8,37.3,11.9,5.1,59,61.0,20.3,11.9,6.8
122097203,Bucks,22,MORRISVILLE BOROUGH SD,11,All Students,54,20.4,29.6,11.1,38.9,55,30.9,27.3,18.2,23.6
122097502,Bucks,22,NESHAMINY SD,3,All Students,602,52.5,35.7,9.5,2.3,602,31.9,50.0,7.8,10.3
122097502,Bucks,22,NESHAMINY SD,4,All Students,638,67.1,24.6,6.0,2.4,619,41.7,44.4,10.5,3.4
122097502,Bucks,22,NESHAMINY SD,5,All Students,637,54.3,30.6,12.4,2.7,612,37.3,43.0,12.9,6.9
122097502,Bucks,22,NESHAMINY SD,6,All Students,669,58.0,26.9,11.2,3.9,663,41.3,32.7,18.1,7.8
122097502,Bucks,22,NESHAMINY SD,7,All Students,633,62.1,24.6,7.3,6.0,628,42.2,38.9,13.1,5.9
122097502,Bucks,22,NESHAMINY SD,8,All Students,680,64.6,26.2,5.1,4.1,680,64.9,23.2,10.1,1.8
122097502,Bucks,22,NESHAMINY SD,11,All Students,687,41.3,32.6,15.3,10.8,694,41.9,37.2,12.5,8.4
122097604,Bucks,22,NEW HOPE-SOLEBURY SD,3,All Students,139,55.4,38.1,3.6,2.9,139,38.8,50.4,4.3,6.5
122097604,Bucks,22,NEW HOPE-SOLEBURY SD,4,All Students,124,71.0,21.0,4.0,4.0,124,42.7,47.6,5.6,4.0
122097604,Bucks,22,NEW HOPE-SOLEBURY SD,5,All Students,125,61.6,22.4,10.4,5.6,123,43.9,35.0,12.2,8.9
122097604,Bucks,22,NEW HOPE-SOLEBURY SD,6,All Students,133,69.9,21.1,6.8,2.3,134,58.2,23.9,14.2,3.7
122097604,Bucks,22,NEW HOPE-SOLEBURY SD,7,All Students,139,80.6,13.7,5.0,0.7,139,71.2,18.0,10.1,0.7
122097604,Bucks,22,NEW HOPE-SOLEBURY SD,8,All Students,115,79.1,7.8,6.1,7.0,114,84.2,14.0,1.8,0.0
122097604,Bucks,22,NEW HOPE-SOLEBURY SD,11,All Students,131,56.5,26.7,11.5,5.3,130,70.0,21.5,4.6,3.8
122098003,Bucks,22,PALISADES SD,3,All Students,131,51.9,31.3,13.0,3.8,131,38.2,45.8,8.4,7.6
122098003,Bucks,22,PALISADES SD,4,All Students,123,76.4,19.5,2.4,1.6,122,45.1,40.2,11.5,3.3
122098003,Bucks,22,PALISADES SD,5,All Students,142,71.8,18.3,7.7,2.1,140,52.1,32.1,11.4,4.3
122098003,Bucks,22,PALISADES SD,6,All Students,141,51.1,34.0,11.3,3.5,142,40.1,37.3,16.2,6.3
122098003,Bucks,22,PALISADES SD,7,All Students,128,66.4,25.8,7.0,0.8,130,52.3,38.5,8.5,0.8
122098003,Bucks,22,PALISADES SD,8,All Students,128,63.3,21.9,9.4,5.5,128,65.6,25.8,6.3,2.3
122098003,Bucks,22,PALISADES SD,11,All Students,163,41.7,26.4,14.1,17.8,164,41.5,34.1,15.9,8.5
122098103,Bucks,22,PENNRIDGE SD,3,All Students,587,54.0,35.4,8.7,1.9,587,38.2,48.7,6.6,6.5
122098103,Bucks,22,PENNRIDGE SD,4,All Students,488,64.1,26.4,5.3,4.1,481,43.5,41.4,10.6,4.6
122098103,Bucks,22,PENNRIDGE SD,5,All Students,561,65.4,24.8,6.8,3.0,555,42.2,38.4,13.9,5.6
122098103,Bucks,22,PENNRIDGE SD,6,All Students,560,58.9,29.3,10.2,1.6,552,45.8,35.5,12.9,5.8
122098103,Bucks,22,PENNRIDGE SD,7,All Students,597,58.1,30.8,8.5,2.5,594,53.5,34.3,8.6,3.5
122098103,Bucks,22,PENNRIDGE SD,8,All Students,520,63.8,27.1,7.7,1.3,524,72.5,22.7,3.2,1.5
122098103,Bucks,22,PENNRIDGE SD,11,All Students,568,43.0,36.1,15.0,6.0,580,46.6,36.7,11.7,5.0
122098202,Bucks,22,PENNSBURY SD,3,All Students,813,64.0,27.9,7.0,1.1,812,38.4,47.7,5.8,8.1
122098202,Bucks,22,PENNSBURY SD,4,All Students,840,64.2,25.7,6.0,4.2,828,40.0,44.9,9.5,5.6
122098202,Bucks,22,PENNSBURY SD,5,All Students,788,60.3,25.6,10.7,3.4,786,42.9,35.8,14.2,7.1
122098202,Bucks,22,PENNSBURY SD,6,All Students,878,55.5,27.8,11.8,4.9,884,50.5,31.7,12.7,5.2
122098202,Bucks,22,PENNSBURY SD,7,All Students,896,60.2,27.3,9.3,3.2,897,51.3,37.8,8.7,2.2
122098202,Bucks,22,PENNSBURY SD,8,All Students,879,54.7,27.0,13.1,5.2,907,75.4,18.3,4.6,1.7
122098202,Bucks,22,PENNSBURY SD,11,All Students,836,36.5,31.7,16.4,15.4,836,46.5,34.9,12.9,5.6
122098403,Bucks,22,QUAKERTOWN COMMUNITY SD,3,All Students,418,61.0,31.8,3.8,3.3,418,41.6,44.3,5.5,8.6
122098403,Bucks,22,QUAKERTOWN COMMUNITY SD,4,All Students,426,66.4,25.1,5.2,3.3,421,44.4,37.5,10.5,7.6
122098403,Bucks,22,QUAKERTOWN COMMUNITY SD,5,All Students,378,70.4,20.9,7.4,1.3,371,42.3,39.1,12.1,6.5
122098403,Bucks,22,QUAKERTOWN COMMUNITY SD,6,All Students,385,63.4,22.3,10.6,3.6,378,42.9,31.5,19.3,6.3
122098403,Bucks,22,QUAKERTOWN COMMUNITY SD,7,All Students,434,74.4,18.0,5.1,2.5,433,56.4,34.4,7.2,2.1
122098403,Bucks,22,QUAKERTOWN COMMUNITY SD,8,All Students,374,63.9,24.6,7.2,4.3,371,73.3,19.7,4.6,2.4
122098403,Bucks,22,QUAKERTOWN COMMUNITY SD,11,All Students,410,30.7,37.6,13.2,18.5,411,45.0,31.4,13.9,9.7
104101252,Butler,4,BUTLER AREA SD,3,All Students,491,41.8,40.9,11.8,5.5,491,30.3,49.7,8.1,11.8
104101252,Butler,4,BUTLER AREA SD,4,All Students,485,60.4,27.4,7.4,4.7,472,29.7,44.7,14.8,10.8
104101252,Butler,4,BUTLER AREA SD,5,All Students,549,50.6,28.8,12.9,7.7,540,30.0,42.2,16.1,11.7
104101252,Butler,4,BUTLER AREA SD,6,All Students,566,54.2,27.9,12.0,5.8,561,37.1,40.5,15.0,7.5
104101252,Butler,4,BUTLER AREA SD,7,All Students,555,57.7,30.5,8.8,3.1,557,42.7,35.9,14.2,7.2
104101252,Butler,4,BUTLER AREA SD,8,All Students,522,50.6,28.2,14.0,7.3,519,50.7,30.3,13.3,5.8
104101252,Butler,4,BUTLER AREA SD,11,All Students,599,37.2,37.1,14.4,11.4,601,33.6,39.6,17.1,9.7
104103603,Butler,4,KARNS CITY AREA SD,3,All Students,90,42.2,32.2,22.2,3.3,90,27.8,50.0,7.8,14.4
104103603,Butler,4,KARNS CITY AREA SD,4,All Students,93,39.8,41.9,12.9,5.4,94,31.9,41.5,13.8,12.8
104103603,Butler,4,KARNS CITY AREA SD,5,All Students,128,39.8,28.1,21.9,10.2,128,24.2,43.8,14.8,17.2
104103603,Butler,4,KARNS CITY AREA SD,6,All Students,143,53.8,20.3,16.1,9.8,144,40.3,36.1,14.6,9.0
104103603,Butler,4,KARNS CITY AREA SD,7,All Students,135,45.2,25.9,17.8,11.1,136,24.3,45.6,20.6,9.6
104103603,Butler,4,KARNS CITY AREA SD,8,All Students,133,48.1,26.3,15.0,10.5,133,62.4,26.3,8.3,3.0
104103603,Butler,4,KARNS CITY AREA SD,11,All Students,111,28.8,36.9,19.8,14.4,111,32.4,45.0,14.4,8.1
104105003,Butler,4,MARS AREA SD,3,All Students,256,60.5,36.7,2.7,0.0,256,40.2,52.0,7.0,0.8
104105003,Butler,4,MARS AREA SD,4,All Students,239,69.5,26.4,4.2,0.0,239,41.4,45.6,10.0,2.9
104105003,Butler,4,MARS AREA SD,5,All Students,223,62.3,30.5,5.8,1.3,223,47.5,39.9,9.4,3.1
104105003,Butler,4,MARS AREA SD,6,All Students,271,73.8,21.8,2.2,2.2,271,50.9,36.5,8.5,4.1
104105003,Butler,4,MARS AREA SD,7,All Students,249,79.1,15.7,3.2,2.0,248,60.5,32.7,6.5,0.4
104105003,Butler,4,MARS AREA SD,8,All Students,240,49.2,29.2,15.8,5.8,237,67.9,26.2,5.1,0.8
104105003,Butler,4,MARS AREA SD,11,All Students,255,34.9,25.5,16.9,22.7,253,39.9,36.4,15.4,8.3
104105353,Butler,4,MONITEAU SD,3,All Students,112,40.2,45.5,8.9,5.4,112,36.6,50.9,5.4,7.1
104105353,Butler,4,MONITEAU SD,4,All Students,104,65.4,22.1,7.7,4.8,104,29.8,47.1,16.3,6.7
104105353,Butler,4,MONITEAU SD,5,All Students,105,61.0,23.8,13.3,1.9,101,36.6,38.6,18.8,5.9
104105353,Butler,4,MONITEAU SD,6,All Students,93,62.4,29.0,8.6,0.0,94,47.9,35.1,14.9,2.1
104105353,Butler,4,MONITEAU SD,7,All Students,118,61.0,29.7,5.9,3.4,119,52.9,34.5,10.9,1.7
104105353,Butler,4,MONITEAU SD,8,All Students,113,62.8,24.8,7.1,5.3,108,61.1,23.1,12.0,3.7
104105353,Butler,4,MONITEAU SD,11,All Students,135,19.3,32.6,25.9,22.2,134,29.1,41.8,16.4,12.7
104107903,Butler,4,SENECA VALLEY SD,3,All Students,532,64.1,29.7,5.1,1.1,532,44.5,44.0,5.3,6.2
104107903,Butler,4,SENECA VALLEY SD,4,All Students,528,69.5,27.3,2.1,1.1,516,43.8,47.3,6.4,2.5
104107903,Butler,4,SENECA VALLEY SD,5,All Students,564,65.2,22.3,10.8,1.6,555,44.3,40.4,11.0,4.3
104107903,Butler,4,SENECA VALLEY SD,6,All Students,475,73.7,18.7,6.3,1.3,477,52.2,34.8,9.2,3.8
104107903,Butler,4,SENECA VALLEY SD,7,All Students,564,74.8,21.3,3.4,0.5,557,59.6,34.1,5.2,1.1
104107903,Butler,4,SENECA VALLEY SD,8,All Students,537,63.1,26.4,6.9,3.5,529,77.3,18.5,3.6,0.6
104107903,Butler,4,SENECA VALLEY SD,11,All Students,528,33.7,37.1,17.0,12.1,533,45.2,38.8,10.5,5.4
104107503,Butler,4,SLIPPERY ROCK AREA SD,3,All Students,162,49.4,34.6,12.3,3.7,162,28.4,48.1,8.6,14.8
104107503,Butler,4,SLIPPERY ROCK AREA SD,4,All Students,174,54.0,30.5,10.9,4.6,170,31.2,42.4,17.1,9.4
104107503,Butler,4,SLIPPERY ROCK AREA SD,5,All Students,153,55.6,27.5,11.8,5.2,152,27.6,45.4,15.1,11.8
104107503,Butler,4,SLIPPERY ROCK AREA SD,6,All Students,144,45.1,30.6,9.7,14.6,143,37.1,28.0,18.2,16.8
104107503,Butler,4,SLIPPERY ROCK AREA SD,7,All Students,179,59.8,26.8,5.6,7.8,179,48.0,33.5,9.5,8.9
104107503,Butler,4,SLIPPERY ROCK AREA SD,8,All Students,160,52.5,22.5,11.9,13.1,160,58.1,20.6,11.3,10.0
104107503,Butler,4,SLIPPERY ROCK AREA SD,11,All Students,163,41.1,39.3,10.4,9.2,163,33.7,32.5,22.7,11.0
104107803,Butler,4,SOUTH BUTLER COUNTY SD,3,All Students,178,56.2,32.6,9.0,2.2,178,29.2,53.4,7.9,9.6
104107803,Butler,4,SOUTH BUTLER COUNTY SD,4,All Students,202,67.3,25.2,5.4,2.0,200,38.0,43.5,11.5,7.0
104107803,Butler,4,SOUTH BUTLER COUNTY SD,5,All Students,164,56.7,31.1,10.4,1.8,163,30.1,50.9,15.3,3.7
104107803,Butler,4,SOUTH BUTLER COUNTY SD,6,All Students,183,58.5,31.1,8.2,2.2,184,40.8,35.9,16.3,7.1
104107803,Butler,4,SOUTH BUTLER COUNTY SD,7,All Students,199,61.3,31.2,5.0,2.5,199,47.7,37.2,11.6,3.5
104107803,Butler,4,SOUTH BUTLER COUNTY SD,8,All Students,216,77.3,16.2,5.1,1.4,218,63.3,24.3,10.1,2.3
104107803,Butler,4,SOUTH BUTLER COUNTY SD,11,All Students,231,44.2,35.5,9.1,11.3,231,39.0,40.7,15.6,4.8
108110603,Cambria,8,BLACKLICK VALLEY SD,3,All Students,43,69.8,20.9,9.3,0.0,43,30.2,55.8,4.7,9.3
108110603,Cambria,8,BLACKLICK VALLEY SD,4,All Students,53,54.7,32.1,11.3,1.9,50,12.0,72.0,16.0,0.0
108110603,Cambria,8,BLACKLICK VALLEY SD,5,All Students,46,37.0,30.4,23.9,8.7,43,20.9,27.9,32.6,18.6
108110603,Cambria,8,BLACKLICK VALLEY SD,6,All Students,43,51.2,27.9,11.6,9.3,43,32.6,41.9,9.3,16.3
108110603,Cambria,8,BLACKLICK VALLEY SD,7,All Students,35,48.6,34.3,11.4,5.7,34,32.4,52.9,8.8,5.9
108110603,Cambria,8,BLACKLICK VALLEY SD,8,All Students,44,47.7,31.8,15.9,4.5,44,43.2,31.8,15.9,9.1
108110603,Cambria,8,BLACKLICK VALLEY SD,11,All Students,54,25.9,31.5,18.5,24.1,54,16.7,38.9,27.8,16.7
108111203,Cambria,8,CAMBRIA HEIGHTS SD,3,All Students,104,68.3,26.0,5.8,0.0,104,36.5,47.1,7.7,8.7
108111203,Cambria,8,CAMBRIA HEIGHTS SD,4,All Students,100,63.0,26.0,5.0,6.0,98,36.7,38.8,14.3,10.2
